NQM6,1781042383968237405,389296783,82753965,1781042383968237405,29128.250000000,15,1781042383968237405,29128.250000000,15,4,2026-06-10
NQM6,1781042384546190211,389296785,82753967,1781042384546190211,29128.250000000,16,1781042383968237405,29128.250000000,15,4,2026-06-10
NQM6,1781042384973559641,389296802,82753971,1781042384973559641,29128.000000000,15,1781042384973559641,29128.000000000,15,4,2026-06-10
NQM6,1781042387088662967,389296810,82753976,1781042387088662967,29126.500000000,15,1781042387088662967,29126.500000000,15,4,2026-06-10
NQM6,1781042389241322201,389296821,82753984,1781042389241322201,29125.000000000,15,1781042389241322201,29125.000000000,15,4,2026-06-10
NQM6,1781042389612865437,389296825,82753986,1781042389612865437,29125.000000000,16,1781042389241322201,29125.000000000,15,4,2026-06-10
NQM6,1781042391705782611,389296837,82753992,1781042391705782611,29120.250000000,15,1781042391705782611,29120.250000000,15,4,2026-06-10
NQM6,1781042391731581607,389296838,82753999,1781042391731581607,29120.000000000,16,1781042391731581607,29120.000000000,16,4,2026-06-10
NQM6,1781042393587844141,389296861,82754001,1781042393587844141,29120.000000000,17,1781042391731581607,29120.000000000,16,4,2026-06-10
NQM6,1781042394443209439,389296869,82754003,1781042394443209439,29120.000000000,18,1781042391731581607,29120.000000000,16,4,2026-06-10
NQM6,1781042394603524573,389296872,82754005,1781042394603524573,29120.000000000,19,1781042391731581607,29120.000000000,16,4,2026-06-10
NQM6,1781042394696035565,389296873,82754011,1781042394696035565,29117.500000000,20,1781042394696035565,29117.500000000,16,4,2026-06-10
NQM6,1781042394736982645,389296874,82754016,1781042394736982645,29117.000000000,20,1781042394736982645,29117.000000000,16,4,2026-06-10
NQM6,1781042395274484849,389296878,82754023,1781042395274484849,29115.750000000,21,1781042395274484849,29115.750000000,17,4,2026-06-10
NQM6,1781042395370398851,389296880,82754028,1781042395370398851,29117.000000000,21,1781042395370398851,29117.000000000,17,4,2026-06-10
NQM6,1781042396550245715,389296889,82754034,1781042396550245715,29116.750000000,21,1781042396550245715,29116.750000000,17,4,2026-06-10
NQM6,1781042397359785341,389296898,82754041,1781042397359785341,29115.750000000,22,1781042397359785341,29115.750000000,18,4,2026-06-10
NQM6,1781042397653693935,389296903,82754050,1781042397653693935,29112.000000000,21,1781042397653693935,29112.000000000,23,4,2026-06-10
NQM6,1781042397774719025,389296905,82754052,1781042397774719025,29112.000000000,22,1781042397653693935,29112.000000000,23,4,2026-06-10
NQM6,1781042397914581449,389296908,82754054,1781042397914581449,29112.000000000,23,1781042397653693935,29112.000000000,23,4,2026-06-10
NQM6,1781042398061343963,389296910,82754056,1781042398061343963,29112.000000000,24,1781042397653693935,29112.000000000,23,4,2026-06-10
NQM6,1781042398616170673,389296917,82754072,1781042398616170673,29100.000000000,27,1781042398616170673,29100.000000000,27,4,2026-06-10
