20250611 140100;22206.5;22222;22205.25;22222;10
20250611 140200;22219.25;22225.5;22214.25;22220.75;8
20250611 140300;22217.25;22217.25;22217;22217;6
20250611 140400;22210;22210;22210;22210;1
20250611 140500;22212.5;22212.5;22212.5;22212.5;1
20250611 140700;22218;22218;22218;22218;1
20250611 140800;22225;22225;22208.25;22209;8
20250611 140900;22209.75;22211;22204;22211;6
20250611 141000;22228.5;22231;22228.5;22231;2
20250611 141100;22228.5;22232;22222.75;22223.25;6
20250611 141200;22229.25;22233.5;22229.25;22230.5;16
20250611 141300;22228.5;22234.5;22228.5;22234.5;3
20250611 141400;22236.5;22236.5;22236.5;22236.5;1
20250611 141500;22240.75;22240.75;22240.75;22240.75;1
20250611 141600;22241;22242.75;22233.75;22238;17
20250611 141700;22244;22244;22239.25;22239.25;2
20250611 141800;22244.75;22244.75;22232.75;22232.75;3
20250611 141900;22245;22245;22245;22245;1
20250611 142000;22245.5;22250.5;22245.5;22250.5;5
20250611 142100;22244.25;22244.25;22241;22241;3
20250611 142200;22239.25;22239.25;22239.25;22239.25;1
20250611 142300;22245.5;22254;22245.5;22254;7
20250611 142400;22255.5;22256.25;22255.5;22256.25;3
20250611 142500;22259.25;22259.25;22255;22255;3
20250611 142600;22259;22260;22258.75;22259.75;5
20250611 142700;22261.5;22265;22261.5;22265;3
20250611 142800;22266.25;22271.25;22266.25;22266.25;16
20250611 142900;22265;22265;22263;22263.75;3
20250611 143000;22268.25;22269.5;22268.25;22268.5;4
20250611 143100;22268;22268;22262.5;22262.5;4
20250611 143200;22266.25;22266.25;22258.5;22258.5;12
20250611 143300;22256;22261;22256;22261;2
20250611 143400;22266.25;22266.25;22266.25;22266.25;1
20250611 143500;22271;22274.25;22271;22274.25;2
20250611 143600;22275;22275;22273.5;22273.5;3
20250611 143700;22270;22275.5;22270;22273.75;6
20250611 143800;22268;22268;22268;22268;1
20250611 143900;22268;22268;22268;22268;1
20250611 144000;22277;22277;22273.25;22273.25;3
20250611 144100;22270;22270.75;22270;22270.75;3
20250611 144300;22267.75;22267.75;22261.5;22265.25;4
20250611 144400;22264.75;22269.25;22263.75;22269.25;4
20250611 144500;22269.5;22269.5;22269.5;22269.5;1
20250611 144600;22269.25;22269.25;22269;22269;2
20250611 144800;22276;22276;22276;22276;1
20250611 144900;22276.25;22280.5;22276.25;22279.75;10
20250611 145000;22275;22276.25;22273.25;22273.25;4
20250611 145100;22273.25;22273.25;22273.25;22273.25;1
20250611 145200;22274.75;22274.75;22274.75;22274.75;1
20250611 145300;22282.5;22285;22282;22285;4
20250611 145500;22281;22282.5;22281;22282.5;3
20250611 145600;22285;22288.5;22285;22288;6
20250611 145800;22287;22287;22287;22287;1
20250611 145900;22286.25;22286.25;22284.25;22284.25;2
20250611 150000;22285;22286.5;22283.25;22286.5;8
20250611 150100;22288;22288;22288;22288;3
20250611 150200;22289.75;22289.75;22286;22286;4
20250611 150300;22288.5;22288.5;22287.25;22287.5;3
20250611 150400;22287.5;22287.5;22287.5;22287.5;1
20250611 150500;22293.75;22295;22292.25;22292.25;3
20250611 150600;22288.75;22289.25;22284.25;22284.25;6
20250611 150700;22281.5;22285;22281.5;22283.25;4
20250611 150800;22285.5;22285.5;22280;22280;4
20250611 150900;22276.5;22276.5;22256.75;22265.5;29
20250611 151000;22258.75;22258.75;22226.5;22226.5;40
20250611 151100;22221.5;22247.25;22215;22247.25;3
20250611 151200;22244.5;22254.5;22241.75;22248.5;18
20250611 151300;22252.75;22257.25;22249;22257.25;14
20250611 151400;22261.75;22263.25;22247.75;22253.5;13
20250611 151500;22253;22253.5;22245;22248.25;9
20250611 151600;22251.75;22260;22249.75;22259;11
20250611 151700;22262.75;22269;22262;22269;11
20250611 151800;22267.25;22273.5;22267.25;22268.75;14
20250611 151900;22268.75;22268.75;22268.75;22268.75;1
20250611 152000;22270;22270;22270;22270;1
20250611 152400;22269;22269;22268;22268;2
20250611 152500;22271.75;22272.25;22270;22270;3
20250611 152600;22268.75;22268.75;22250;22250;3
20250611 152700;22243.25;22247.5;22243.25;22247.5;2
20250611 152900;22253;22253;22253;22253;1
20250611 153000;22245.75;22245.75;22243;22243;4
20250611 153200;22237.5;22243.5;22237.5;22243.5;3
20250611 153300;22248.5;22250.75;22248.5;22250.75;3
20250611 153400;22246.75;22246.75;22246;22246;4
20250611 153500;22243.75;22243.75;22241.75;22242.75;8
20250611 153600;22246.25;22246.25;22246;22246;2
20250611 153700;22240;22240;22240;22240;1
20250611 153900;22252.25;22252.75;22252.25;22252.75;2
20250611 154000;22244.5;22244.5;22236.5;22236.75;5
20250611 154100;22234.75;22238;22234.75;22238;4
20250611 154200;22240;22240;22236;22236;4
20250611 154300;22230;22231;22228.25;22231;4
20250611 154400;22230;22235;22230;22235;2
20250611 154500;22225.25;22225.75;22223;22223;4
20250611 154600;22226.75;22226.75;22226.75;22226.75;1
20250611 154700;22231.5;22235;22231.5;22235;2
20250611 154800;22239;22240.75;22239;22240.75;2
20250611 154900;22231.25;22231.25;22210.75;22211;12
20250611 155000;22209.25;22222;22206.75;22222;7
20250611 155100;22222;22222;22222;22222;2
20250611 155200;22231;22232;22231;22232;2
20250611 155300;22231.75;22234.5;22231.75;22232.25;5
20250611 155400;22238.5;22238.5;22237.5;22237.5;3
