20240612 140100;19752.25;19752.25;19743.75;19747;17
20240612 140200;19754.5;19759.75;19754.5;19759;39
20240612 140300;19759.5;19761;19744.25;19752.25;405
20240612 140400;19750;19762.25;19747.75;19756.75;333
20240612 140500;19756;19758;19751.75;19754;21
20240612 140600;19756.5;19758;19751.5;19751.5;17
20240612 140700;19753.5;19753.75;19746;19748.25;10
20240612 140800;19751.75;19755;19751.5;19752.5;5
20240612 140900;19750.25;19753.5;19749.5;19749.5;30
20240612 141000;19748.25;19748.25;19741.75;19746.25;21
20240612 141100;19746;19746;19739.75;19745;41
20240612 141200;19748.5;19758.25;19748.5;19756.5;15
20240612 141300;19758.75;19759.5;19755.25;19755.75;18
20240612 141400;19756.25;19758.25;19755.5;19757.25;6
20240612 141500;19759.25;19770.5;19758.25;19767;52
20240612 141600;19769;19781.75;19769;19780.25;39
20240612 141700;19781.25;19781.5;19770;19771.5;43
20240612 141800;19770.5;19774.25;19770.5;19772.25;21
20240612 141900;19773.5;19775;19764.25;19767.25;159
20240612 142000;19766.25;19768;19766;19766.25;13
20240612 142100;19766.5;19773.5;19766.5;19770.75;38
20240612 142200;19772.25;19772.75;19769.5;19772;44
20240612 142300;19773.75;19777.5;19773.75;19777.5;7
20240612 142400;19776.5;19779.25;19776.5;19776.75;7
20240612 142500;19779.75;19789;19779.75;19786.25;35
20240612 142600;19787.5;19787.5;19782.75;19784.5;7
20240612 142700;19787;19792;19786.25;19790.25;19
20240612 142800;19791.5;19792.5;19789.75;19792;9
20240612 142900;19794;19802;19794;19797;57
20240612 143000;19796.75;19803;19795.25;19801.75;29
20240612 143100;19803;19803.75;19793.5;19800.25;27
20240612 143200;19793;19794.75;19793;19793;8
20240612 143300;19794;19797.75;19791;19797.75;23
20240612 143400;19798.75;19805;19797;19804.25;11
20240612 143500;19798.5;19801.75;19796.5;19801.75;23
20240612 143600;19801.25;19801.25;19794;19795;19
20240612 143700;19797;19797.75;19791.75;19791.75;15
20240612 143800;19788.25;19790.25;19787;19790.25;7
20240612 143900;19787;19788.5;19781.5;19781.5;19
20240612 144000;19781.75;19781.75;19768.75;19771.75;51
20240612 144100;19772.75;19777.5;19771.25;19777;29
20240612 144200;19775.25;19783.75;19775.25;19783.75;7
20240612 144300;19783.5;19787.5;19783.5;19786;5
20240612 144400;19782;19782;19770;19770;19
20240612 144500;19771;19771;19755.25;19762.25;45
20240612 144600;19760.5;19764.25;19758.75;19762;18
20240612 144700;19767;19774.25;19764.25;19774.25;19
20240612 144800;19775.25;19782.5;19775.25;19782.5;4
20240612 144900;19783;19790.5;19782;19790.25;30
20240612 145000;19788.25;19788.25;19783.25;19788;10
20240612 145100;19783.75;19783.75;19771;19777.5;15
20240612 145200;19775;19775;19766;19768.5;16
20240612 145300;19765.5;19765.5;19759;19759;11
20240612 145400;19760;19763.25;19758.75;19760;19
20240612 145500;19757.25;19761;19751.5;19751.5;6
20240612 145600;19750;19759.75;19745.25;19758.75;20
20240612 145700;19756.25;19756.25;19749.75;19755.75;10
20240612 145800;19754.75;19754.75;19748.75;19749.5;13
20240612 145900;19754;19754.5;19753;19754.5;6
20240612 150000;19756;19761.5;19756;19761.5;8
20240612 150100;19764;19766.75;19760.75;19765.5;11
20240612 150200;19767.5;19770;19767.5;19768.75;9
20240612 150300;19768.25;19768.25;19763.5;19765.25;10
20240612 150400;19765;19771.25;19765;19771.25;5
20240612 150500;19770.25;19772;19768.25;19768.25;7
20240612 150600;19772.25;19773.25;19771.5;19771.5;3
20240612 150700;19770.25;19780;19770.25;19780;10
20240612 150800;19782;19782;19779.5;19780.25;16
20240612 150900;19777.5;19783.75;19777.25;19783.5;15
20240612 151000;19779.5;19781.25;19779.5;19781.25;4
20240612 151100;19784.75;19784.75;19777.25;19777.25;14
20240612 151200;19776.5;19777;19776;19776.25;5
20240612 151300;19774.5;19774.5;19773.75;19773.75;3
20240612 151400;19775.25;19775.25;19775.25;19775.25;1
20240612 151500;19771.75;19771.75;19762;19767.25;12
20240612 151600;19765;19766.5;19758.5;19758.75;9
20240612 151700;19768;19771;19768;19770.25;15
20240612 151800;19764.75;19768.75;19764.75;19768.75;3
20240612 151900;19770;19776.25;19770;19776.25;5
20240612 152000;19779.5;19781.25;19779.5;19781.25;13
20240612 152100;19782.25;19786;19782.25;19784.25;10
20240612 152200;19786.25;19795.5;19786.25;19790.25;22
20240612 152300;19787.25;19789.5;19785.75;19789.5;8
20240612 152400;19792;19792.25;19791.75;19791.75;3
20240612 152500;19792;19795.25;19788.5;19795.25;14
20240612 152600;19794.25;19794.5;19791;19792.25;5
20240612 152700;19796;19797.5;19791.25;19791.25;9
20240612 152800;19790.25;19790.25;19783.5;19787.75;23
20240612 152900;19791.75;19792.5;19791.75;19792.5;2
20240612 153000;19789;19791.25;19787.5;19790;5
20240612 153100;19792.25;19792.25;19785.75;19785.75;4
20240612 153200;19787.25;19789.25;19784;19789.25;18
20240612 153300;19784.5;19790.5;19783.75;19790.5;6
20240612 153400;19789;19789;19786.25;19786.25;3
20240612 153500;19784;19784;19784;19784;2
20240612 153600;19780.75;19782;19780.75;19781;11
20240612 153700;19783.5;19787.5;19782.25;19787.5;5
20240612 153800;19786.5;19788.75;19786.5;19788.75;2
20240612 153900;19788.75;19792.25;19786.25;19792.25;5
20240612 154000;19791.25;19792;19787;19789.5;4
20240612 154100;19788;19788.5;19787.75;19787.75;4
20240612 154300;19790.75;19791;19784;19784;3
20240612 154400;19783.5;19786.25;19783.5;19786.25;5
20240612 154500;19783.5;19783.5;19777.5;19778;4
20240612 154600;19778;19778;19770.5;19777.25;18
20240612 154700;19774.5;19776.25;19773.5;19773.5;6
20240612 154800;19778;19778;19776.75;19776.75;11
20240612 154900;19776.75;19782.25;19776.5;19782.25;8
20240612 155000;19775;19775;19775;19775;2
20240612 155100;19770;19771.25;19766;19771.25;8
20240612 155200;19763.25;19769.25;19763.25;19767;6
20240612 155300;19769.25;19769.25;19769.25;19769.25;6
20240612 155400;19772.25;19772.25;19770.5;19771.75;10
20240612 155500;19767.5;19767.5;19766.5;19766.5;7
20240612 155600;19764.75;19766.5;19764.75;19766.5;4
20240612 155700;19767;19767;19764.75;19764.75;7
20240612 155800;19767.75;19776.75;19767.75;19775.75;13
20240612 155900;19773.5;19773.5;19773.5;19773.5;5
20240612 160000;19771.75;19774.75;19771.75;19774.75;2
20240612 160100;19773;19773;19766;19766;6
20240612 160200;19766.75;19766.75;19763;19764.25;5
20240612 160300;19761;19767.5;19759.75;19767.5;9
20240612 160400;19769.5;19769.5;19769.5;19769.5;1
20240612 160500;19767.5;19767.5;19766;19766;2
20240612 160600;19769;19769;19769;19769;1
20240612 160700;19770;19773;19770;19772;8
20240612 160800;19773.75;19778;19773.75;19778;4
20240612 160900;19779.75;19779.75;19776;19776.5;11
20240612 161000;19777.5;19783;19776.25;19780.75;25
20240612 161100;19778.5;19778.5;19777.5;19777.5;4
20240612 161200;19776.25;19776.25;19772.75;19772.75;6
20240612 161300;19769.75;19769.75;19769.75;19769.75;1
20240612 161400;19767.75;19770.5;19767.75;19768.5;7
20240612 161500;19768.5;19768.75;19765;19765;18
20240612 161600;19765;19767;19764.25;19767;9
20240612 161700;19764;19766;19762.25;19766;11
20240612 161800;19771.75;19771.75;19770.75;19770.75;5
20240612 161900;19771;19771;19770.75;19770.75;2
20240612 162000;19767.25;19767.5;19766.75;19766.75;7
20240612 162100;19767.5;19768.75;19767;19767;3
20240612 162200;19761.25;19761.25;19760;19760;3
20240612 162300;19758.5;19760.5;19757.75;19760.5;12
20240612 162400;19759.5;19759.5;19756;19756;7
20240612 162500;19759;19759.5;19759;19759.5;3
20240612 162700;19759.75;19759.75;19759.75;19759.75;1
20240612 162900;19759.75;19761.5;19757.75;19757.75;11
20240612 163000;19761.25;19762.5;19759.5;19760.5;19
20240612 163100;19761;19761.25;19757.25;19759.5;10
20240612 163200;19764;19766.25;19764;19766.25;6
20240612 163300;19763.5;19768;19763.5;19768;9
20240612 163400;19770;19770;19770;19770;1
20240612 163500;19763.5;19763.5;19760.75;19760.75;4
20240612 163600;19760;19760;19755.75;19755.75;2
20240612 163700;19756.5;19756.75;19756.5;19756.75;7
20240612 163800;19753.75;19753.75;19753.75;19753.75;1
20240612 163900;19755.75;19755.75;19755.75;19755.75;1
20240612 164000;19759.5;19760;19757;19757.75;6
20240612 164100;19757.75;19758.75;19757.75;19758.75;2
20240612 164200;19759.5;19761.75;19759.5;19761.75;5
20240612 164300;19762.25;19762.25;19762.25;19762.25;1
20240612 164400;19767;19767;19766;19767;3
20240612 164500;19769.75;19770;19769.25;19769.25;3
20240612 164600;19772.5;19772.75;19772.5;19772.75;3
20240612 164700;19771;19771;19771;19771;1
20240612 164800;19773.75;19777;19772.5;19777;16
20240612 164900;19777.5;19779.75;19776.5;19776.5;9
20240612 165000;19772.25;19774;19770.5;19770.5;6
20240612 165100;19770;19770;19762;19762;9
20240612 165300;19767;19767;19764.25;19764.5;12
20240612 165400;19764.5;19764.5;19764.5;19764.5;5
20240612 165600;19762.5;19762.5;19762.5;19762.5;1
20240612 165700;19763;19763;19763;19763;2
20240612 170000;19764.25;19767.75;19763.25;19767.25;17
20240612 170100;19769;19771.75;19765.75;19771.75;11
20240612 170200;19772.75;19777.25;19772.75;19777.25;7
20240612 170600;19779.75;19779.75;19778;19778;7
20240612 170700;19777;19777;19777;19777;1
20240612 170800;19780;19780.5;19780;19780.5;2
20240612 170900;19780.25;19780.25;19780.25;19780.25;1
20240612 171000;19777.25;19777.25;19777.25;19777.25;2
20240612 171100;19777;19777.25;19777;19777.25;4
20240612 171300;19780.25;19780.25;19780.25;19780.25;1
20240612 171500;19780.5;19780.5;19780.5;19780.5;1
20240612 171600;19780;19780;19780;19780;1
20240612 171700;19785;19785;19785;19785;1
20240612 171800;19782.5;19786;19782.5;19786;3
20240612 171900;19787.5;19787.5;19785;19785;2
20240612 172100;19782.5;19784;19782.5;19784;4
20240612 172200;19786.75;19786.75;19786.75;19786.75;1
20240612 172300;19787.5;19789.5;19787.5;19789.5;3
20240612 172400;19790;19791.5;19789;19789;14
20240612 172500;19788.25;19789.25;19788.25;19789;5
20240612 172700;19793;19795;19791;19792.75;10
20240612 172800;19789;19790.75;19788.75;19790.75;5
20240612 172900;19789.25;19789.25;19787.5;19787.5;4
20240612 173000;19787.75;19787.75;19785.5;19785.5;7
20240612 173100;19781;19781.5;19770;19770;11
20240612 173200;19772;19772.75;19764;19764;27
20240612 173300;19762.5;19762.5;19751.75;19751.75;19
20240612 173400;19751;19758;19750;19758;16
20240612 173500;19765.75;19767.75;19764.75;19764.75;6
20240612 173600;19764.75;19772.75;19764.75;19772.25;9
20240612 173700;19775.75;19775.75;19772;19772;3
20240612 173800;19772;19773.5;19771;19771;4
20240612 173900;19770.25;19770.25;19770.25;19770.25;1
20240612 174000;19770.75;19774.75;19770.75;19774.25;8
20240612 174100;19774;19775;19773.75;19773.75;5
20240612 174200;19774.25;19776;19773.25;19773.25;15
20240612 174500;19770.25;19770.25;19763.5;19763.5;5
20240612 174600;19763.75;19765.5;19763.25;19765;8
20240612 174700;19764;19765.5;19764;19765;3
20240612 174800;19765.5;19766.25;19763.75;19763.75;11
20240612 174900;19765.75;19766;19764.75;19764.75;13
20240612 175000;19766.75;19767;19766;19766;6
20240612 175100;19767.75;19769.25;19767;19769.25;11
20240612 175200;19767.5;19767.5;19762;19762;7
20240612 175300;19766.75;19772.75;19766.75;19772.75;13
20240612 175400;19771.5;19776.25;19770.25;19770.25;13
20240612 175600;19771.25;19776;19769;19775;9
20240612 175700;19777.75;19777.75;19776.25;19776.25;2
20240612 175800;19774;19774.5;19773;19773;4
20240612 175900;19777.75;19779.25;19777.5;19777.5;4
20240612 180000;19777;19779.75;19773.75;19774;18
20240612 180100;19769.25;19769.25;19710;19752.75;155
20240612 180200;19742.25;19760;19733.75;19756;87
20240612 180300;19752.75;19787.5;19752.75;19769.25;112
20240612 180400;19757.5;19763.5;19746.25;19754;28
20240612 180500;19750.25;19754.25;19735.25;19735.25;43
20240612 180600;19734;19761.5;19734;19749;147
20240612 180700;19749.75;19753.75;19740;19741.25;17
20240612 180800;19740.75;19740.75;19724.5;19727.5;72
20240612 180900;19728;19742.5;19728;19742.5;49
20240612 181000;19743.5;19746.5;19739.75;19743.25;41
20240612 181100;19748;19760.5;19748;19755.5;41
20240612 181200;19756.25;19756.75;19744.75;19747.25;17
20240612 181300;19750.5;19755.25;19749;19749;11
20240612 181400;19745.25;19748;19738.25;19742;124
20240612 181500;19741.5;19753.5;19741.5;19751.75;14
20240612 181600;19750.5;19760.5;19746.25;19759.75;38
20240612 181700;19766;19773.25;19763.25;19763.75;77
20240612 181800;19767;19770;19762;19770;16
20240612 181900;19765.5;19780.5;19765.5;19776;108
20240612 182000;19776.25;19781.25;19773.75;19773.75;30
20240612 182100;19774.25;19775.75;19766;19767;43
20240612 182200;19766.25;19774.25;19766;19774.25;29
20240612 182300;19770.25;19771.5;19769.25;19771;12
20240612 182400;19772.75;19776;19767;19767;8
20240612 182500;19767.25;19767.5;19764.5;19765.75;6
20240612 182600;19770;19770;19762.75;19762.75;9
20240612 182700;19769;19770.25;19767.75;19770.25;13
20240612 182800;19776;19780;19773;19776.75;26
20240612 182900;19781;19790.25;19780.25;19789;23
