20220605 220100;12581.25;12605.75;12581.25;12604;20
20220605 220200;12606.5;12607.75;12605.25;12606.5;9
20220605 220400;12608;12608;12608;12608;1
20220605 220500;12611.5;12611.5;12610.25;12610.25;2
20220605 220600;12610;12610;12610;12610;1
20220605 221000;12604;12604;12602;12602;4
20220605 223000;12563.5;12563.5;12563.5;12563.5;1
20220605 223400;12562;12562;12562;12562;1
20220605 223700;12570.25;12573;12570.25;12573;3
20220605 224500;12573.75;12573.75;12573.75;12573.75;1
20220605 230600;12578.5;12578.5;12578.5;12578.5;1
20220605 232200;12580;12580;12580;12580;1
20220605 234300;12578.25;12578.25;12578.25;12578.25;1
20220605 234600;12585.25;12594;12585.25;12594;3
20220605 235900;12583.25;12583.25;12583.25;12583.25;2
20220606 000000;12580;12580;12580;12580;2
20220606 000400;12576.5;12576.5;12576.5;12576.5;1
20220606 000500;12586.25;12586.25;12586.25;12586.25;1
20220606 000900;12595.75;12595.75;12595.75;12595.75;7
20220606 001100;12596;12596;12596;12596;1
20220606 001500;12596.75;12596.75;12596.75;12596.75;1
20220606 003300;12596.5;12596.5;12595.75;12595.75;5
20220606 003800;12594.25;12594.25;12594.25;12594.25;1
20220606 005200;12606.25;12606.25;12606.25;12606.25;1
20220606 005500;12608.75;12608.75;12608.75;12608.75;1
20220606 005600;12609;12609.5;12608.5;12608.5;3
20220606 010100;12605;12605;12605;12605;2
20220606 010300;12601.5;12601.5;12601.5;12601.5;1
20220606 010600;12600;12600;12600;12600;1
20220606 010800;12607.5;12610;12607.5;12610;5
20220606 011100;12610.75;12610.75;12610.75;12610.75;1
20220606 011200;12611.75;12620.25;12611.75;12620.25;2
20220606 011300;12621;12621;12621;12621;1
20220606 011400;12618;12618;12618;12618;22
20220606 011500;12620;12620;12618.75;12618.75;3
20220606 011700;12626.75;12626.75;12626.75;12626.75;9
20220606 012700;12627;12628;12627;12628;2
20220606 012800;12621.5;12621.5;12621.5;12621.5;1
20220606 013200;12615.25;12615.25;12615.25;12615.25;9
20220606 013500;12610;12610;12610;12610;1
20220606 013700;12613;12613;12613;12613;4
20220606 013900;12610.5;12610.5;12610.5;12610.5;1
20220606 014200;12610;12612.25;12610;12612.25;2
20220606 014300;12613;12613;12613;12613;11
20220606 014400;12608.5;12608.5;12608.5;12608.5;2
20220606 014600;12611.25;12611.5;12611.25;12611.5;2
20220606 014700;12617.5;12617.5;12617.5;12617.5;6
20220606 014900;12617.5;12617.5;12617.5;12617.5;1
20220606 015100;12625;12625;12625;12625;1
20220606 015400;12636.25;12636.25;12636.25;12636.25;2
20220606 015600;12631;12631;12631;12631;1
20220606 015900;12628;12628;12628;12628;1
