contract,split,mech,n,tr,ho,tpw,ctl,beat
CLM6,0.7,vwr,151,17.18860571749501,-7.560628584972518,3.1062165500205845,14.179689088677675,False
CLM6,0.8,imp,160,8.155257439413141,-8.395748925580598,5.680835734870317,-5.03396730431503,False
CLM6,0.8,rev,157,8.628094242189631,-4.811930702806936,3.0465212021407986,-5.03396730431503,True
CLM6,0.8,rnd,153,27.30451310243164,-5.03396730431503,2.5257307533964592,-5.03396730431503,False
CLM6,0.8,sqz,56,7.6632094600116405,12.104988991291178,2.5600384245917387,-5.03396730431503,True
CLM6,0.8,vol,4,-2.6384223386690646,0.697610114135049,2.3439000960614793,-5.03396730431503,True
CLM6,0.8,vwr,144,17.687013053030775,-11.82875158024295,3.106216550020584,-5.03396730431503,False
CLU4,0.5,imp,165,5.834788178191724,-3.0376345733559846,3.544668587896253,0.9564438397159398,False
CLU4,0.5,rev,164,4.760212041991539,-2.3910641995981017,5.70965417867435,0.9564438397159398,False
CLU4,0.5,rnd,181,6.147822242637132,0.9564438397159398,2.212616074287544,0.9564438397159398,False
CLU4,0.5,sqz,62,8.108698388667033,-2.5220751705247135,2.1517771373679153,0.9564438397159398,False
CLU4,0.5,vol,7,-0.9298017725513339,-3.7507336231416737,2.487992315081652,0.9564438397159398,False
CLU4,0.5,vwr,149,6.527267496133761,-6.7493418605855,2.5792507204610944,0.9564438397159398,False
CLU4,0.6,imp,164,4.176434929872337,-3.5112117159342993,2.8206051873198845,1.6800501950180553,False
CLU4,0.6,rev,164,4.597880923818415,-2.42262885101345,4.465057636887607,1.6800501950180553,False
CLU4,0.6,rnd,181,4.711691840147675,1.6800501950180553,2.3871277617675313,1.6800501950180553,False
CLU4,0.6,sqz,61,6.874979256175377,-2.715760462175138,2.1517771373679153,1.6800501950180553,False
CLU4,0.6,vol,7,-1.5986277278972632,-3.5575844357463384,2.487992315081652,1.6800501950180553,False
CLU4,0.6,vwr,145,5.351698177570605,0.6367542840923913,2.181967888019761,1.6800501950180553,False
CLU4,0.7,imp,161,3.1155225327002505,-2.0754928594744775,2.764769452449568,1.5274935182565292,False
CLU4,0.7,rev,162,3.682090523721096,-2.5405456654875387,5.11707492795389,1.5274935182565292,False
CLU4,0.7,rnd,175,4.572517702307389,1.5274935182565292,2.9430835734870318,1.5274935182565292,False
