contract,split,mech,n,tr,ho,tpw,ctl,beat
NQM5,0.7,rev,171,85.21772617206693,-48.01635190295691,2.7148058252427183,-41.33244059232226,False
NQM5,0.7,rnd,155,60.483646053291295,-41.33244059232226,1.5325936199722607,-41.33244059232226,False
NQM5,0.7,sqz,54,64.27230778328021,-41.641205189997635,1.3754045307443368,-41.33244059232226,False
NQM5,0.7,vwr,201,94.80628571064992,-72.05247021523891,2.8932038834951452,-41.33244059232226,False
NQM5,0.8,imp,173,44.11917278388321,4.79015827372322,3.20873786407767,-48.32420557244391,True
NQM5,0.8,rev,156,63.92520281169042,-25.9069740509053,2.866851595006935,-48.32420557244391,True
NQM5,0.8,rnd,129,53.00965211016537,-48.32420557244391,1.5566343042071198,-48.32420557244391,False
NQM5,0.8,sqz,43,44.216125365716316,-54.57039124027293,2.1650485436893203,-48.32420557244391,False
NQM5,0.8,vwr,187,62.45606061562574,-45.45464716214837,3.146709816612729,-48.32420557244391,True
NQM6,0.5,imp,176,61.14477531029146,10.377264246513798,1.6492718446601942,9.27941371792214,True
NQM6,0.5,rev,171,85.59574858088841,28.151810751008746,1.9114077669902911,9.27941371792214,True
NQM6,0.5,rnd,149,81.1762868620931,9.27941371792214,1.1192787794729542,9.27941371792214,False
NQM6,0.5,sqz,57,66.50515309461605,51.223491067286155,1.1197411003236246,9.27941371792214,True
NQM6,0.5,vwr,199,61.253748897790906,17.935753350785824,2.1132686084142396,9.27941371792214,True
NQM6,0.6,imp,176,54.902500810056885,-9.02003899172673,2.5485436893203883,10.819206197503819,False
NQM6,0.6,rev,173,81.04241194920716,33.282494473289475,2.0157766990291264,10.819206197503819,True
NQM6,0.6,rnd,152,88.97040355392487,10.819206197503819,1.1678224687933427,10.819206197503819,False
NQM6,0.6,sqz,58,69.70733870923392,16.02527923373319,1.5954692556634305,10.819206197503819,True
NQM6,0.6,vwr,200,58.958700152179276,10.178469030015824,1.8941747572815533,10.819206197503819,False
NQM6,0.7,imp,173,44.96384642234827,-10.922101935338722,2.2111650485436893,52.40183395857701,False
NQM6,0.7,rev,163,72.98217816159918,15.007365816497732,2.1189320388349513,52.40183395857701,False
NQM6,0.7,rnd,142,58.801409219733955,52.40183395857701,1.320388349514563,52.40183395857701,False
NQM6,0.7,sqz,55,68.0578895843854,-18.523647709916418,1.3009708737864079,52.40183395857701,False
NQM6,0.7,vwr,191,57.534826628314526,-12.114938486834122,2.140237324703344,52.40183395857701,False
