contract,split,mech,n,tr,ho,tpw,ctl,beat
ESU5,0.5,imp,146,7.15029489242737,-3.545082068077033,2.432631967515688,3.5624107025985134,False
ESU5,0.5,rev,153,15.31474073417063,5.226010708567534,2.061646363971945,3.5624107025985134,True
ESU5,0.5,rnd,156,10.581286598427665,3.5624107025985134,2.1502399409376154,3.5624107025985134,False
ESU5,0.5,sqz,55,8.506688769649571,-3.398944064613327,2.2136089577950044,3.5624107025985134,False
ESU5,0.5,vwr,156,19.456684609478796,-0.7338892759962821,2.4067921742340346,3.5624107025985134,False
ESU5,0.6,imp,150,6.767428202870066,3.813565324132825,2.9383536360280544,0.3703716613496343,True
ESU5,0.6,rev,156,15.7937868030586,2.221936123620671,1.9361387966039127,0.3703716613496343,True
ESU5,0.6,rnd,158,10.418016560897286,0.3703716613496343,2.1797711332595053,0.3703716613496343,False
ESU5,0.6,sqz,57,10.72321966388383,-7.212476893706367,2.540913006029285,0.3703716613496343,False
ESU5,0.6,vwr,158,19.71798132137426,1.9365038465365683,1.908453303802141,0.3703716613496343,True
ESU5,0.7,imp,150,7.641669081363631,-0.4978336806812176,3.0933923957179768,-1.6685329352177536,True
ESU5,0.7,rev,159,12.779764090798622,7.929205428894678,1.9730527870062755,-1.6685329352177536,True
ESU5,0.7,rnd,154,10.77435107117761,-1.6685329352177536,2.3846437799926172,-1.6685329352177536,False
ESU5,0.7,sqz,57,8.501418612135666,-8.476528829830489,2.1447028423772605,-1.6685329352177536,False
ESU5,0.7,vwr,155,17.49708648724778,5.699267768049011,1.557770394979697,-1.6685329352177536,True
ESU5,0.8,imp,146,6.469577670785748,-8.22344512713582,3.1100036913990405,0.4163137637024592,False
ESU5,0.8,rev,154,11.30995968722181,-0.2436079120026339,2.947582133628645,0.4163137637024592,False
ESU5,0.8,rnd,132,8.674752449939964,0.4163137637024592,2.291128337639966,0.4163137637024592,False
ESU5,0.8,sqz,47,5.499983137662756,-5.770545618343639,3.0232558139534884,0.4163137637024592,False
ESU5,0.8,vwr,145,7.269365989968601,5.067383571072298,3.4588409007013654,0.4163137637024592,True
ESZ4,0.5,imp,158,4.345595610013601,-1.2913438505903925,6.395348837209302,1.662746394070051,False
ESZ4,0.5,rev,162,6.323993664828234,-2.271916817742713,3.9437984496124026,1.662746394070051,False
ESZ4,0.5,rnd,156,8.675532949814464,1.662746394070051,2.4086378737541523,1.662746394070051,False
ESZ4,0.5,sqz,57,8.42232604630989,-13.21068864994953,2.424633936261843,1.662746394070051,False
ESZ4,0.5,vwr,160,7.806889367740075,3.536567875499549,3.3720930232558137,1.662746394070051,True
ESZ4,0.6,imp,161,4.122611166424041,-2.7525066779181895,4.0633074935400515,2.357416352873758,False
ESZ4,0.6,rev,162,5.591391862707517,-3.609065642325946,3.695090439276486,2.357416352873758,False
ESZ4,0.6,rnd,157,8.912065310815786,2.357416352873758,1.9324473975636765,2.357416352873758,False
ESZ4,0.6,sqz,56,6.570685894903014,-10.224085675715708,1.8432385874246338,2.357416352873758,False
