contract,split,mech,n,tr,ho,tpw,ctl,beat
NQM5,0.7,ofl,217,32.00787993068474,12.642519835809434,1.9417475728155338,-7.6781512338145586,True
NQM5,0.7,rnd,1513,19.60803297093742,-7.6781512338145586,2.411650485436893,-7.6781512338145586,False
NQM5,0.8,ofl,175,25.049023438713164,0.7094775832038809,4.549757281553398,-15.868933720042724,True
NQM5,0.8,rnd,1480,17.782091479745464,-15.868933720042724,3.0506428758855946,-15.868933720042724,False
NQM6,0.5,ofl,213,24.651854574444673,7.552720653273721,1.8194174757281558,4.2727767299641775,True
NQM6,0.5,rnd,1516,19.009111159628933,4.2727767299641775,2.2777993527508085,4.2727767299641775,False
NQM6,0.6,ofl,226,25.418719029089754,10.153453278924216,1.7440423654015886,1.2276529248898747,True
NQM6,0.6,rnd,1517,18.635768225785178,1.2276529248898747,2.4,1.2276529248898747,False
NQM6,0.7,ofl,224,21.762419845628262,6.20416190187136,2.017652250661959,-0.938121368190954,True
NQM6,0.7,rnd,1506,16.680338302966167,-0.938121368190954,2.456181229773463,-0.938121368190954,False
NQM6,0.8,ofl,204,18.818850573736402,-0.09699063869798899,3.1184466019417476,3.705375376249874,False
NQM6,0.8,rnd,1421,10.991153284511054,3.705375376249874,3.598386435115547,3.705375376249874,False
NQU4,0.5,ofl,207,14.44441308089838,-6.953802249141054,3.28252427184466,-0.05450626582103914,False
NQU4,0.5,rnd,1508,11.013648470097346,-0.05450626582103914,3.317281553398058,-0.05450626582103914,False
NQU4,0.6,ofl,210,13.7419512627819,1.9655981034820182,2.7902912621359226,-0.18241378013022563,True
NQU4,0.6,rnd,1511,12.922780610440073,-0.18241378013022563,3.0402588996763753,-0.18241378013022563,False
NQU4,0.7,ofl,187,12.19030566972941,-2.915985357750271,3.714131607335491,-2.6138899446800887,False
NQU4,0.7,rnd,1494,10.796320031587083,-2.6138899446800887,3.4019942272369454,-2.6138899446800887,False
NQU4,0.8,ofl,164,12.869202397631295,-4.469294044303766,4.599514563106796,0.6846087838706809,False
NQU4,0.8,rnd,1460,8.867417876389553,0.6846087838706809,3.4564436760207475,0.6846087838706809,False
NQU5,0.5,ofl,198,16.85409588810094,-10.538748661515527,2.349514563106796,2.3482043200931044,False
NQU5,0.5,rnd,1471,10.616483453427536,2.3482043200931044,2.7838808352174493,2.3482043200931044,False
NQU5,0.6,ofl,200,13.338925379451586,-8.329050392409252,3.0582524271844664,-1.6602224304429696,False
NQU5,0.6,rnd,1475,10.271341615609472,-1.6602224304429696,2.6984971405772042,-1.6602224304429696,False
NQU5,0.7,ofl,189,10.744503120570352,-6.82781865599111,2.4433656957928807,1.1619702097897942,False
NQU5,0.7,rnd,1450,9.819001246103134,1.1619702097897942,2.778856526429342,1.1619702097897942,False
NQU5,0.8,ofl,156,7.684479733888973,5.413779729316885,3.221914008321775,8.750711768278531,False
NQU5,0.8,rnd,1370,7.1382224156238285,8.750711768278531,3.7668475157053116,8.750711768278531,False
NQZ4,0.5,ofl,188,15.709673647333638,-5.194556160892471,2.487594390507012,1.3510119130477567,False
NQZ4,0.5,rnd,1482,12.085359122705182,1.3510119130477567,2.2655471004985572,1.3510119130477567,False
NQZ4,0.6,ofl,190,14.199459671269658,-1.4364714047708844,2.419633225458468,3.311859547591649,False
NQZ4,0.6,rnd,1479,10.229808345317133,3.311859547591649,2.2697167176486235,3.311859547591649,False
NQZ4,0.7,ofl,185,12.9460626954908,4.6064536535826415,2.011866235167206,-1.1291985655161283,True
NQZ4,0.7,rnd,1436,8.206867391312237,-1.1291985655161283,2.6083686585532617,-1.1291985655161283,False
NQZ4,0.8,ofl,171,7.260103989392126,14.698529566863904,1.9720873786407767,1.8046651104222173,True
NQZ4,0.8,rnd,1318,7.102211069295504,1.8046651104222173,3.838386855862584,1.8046651104222173,False
NQZ5,0.5,ofl,209,23.027393613326534,-15.263906526172102,1.8339805825242717,0.5893257834970164,False
NQZ5,0.5,rnd,1494,13.225802185636912,0.5893257834970164,2.683154027814222,0.5893257834970164,False
NQZ5,0.6,ofl,218,20.33796373734642,-10.706493489535283,2.386407766990291,6.0663805818160395,False
NQZ5,0.6,rnd,1491,14.53839875998998,6.0663805818160395,3.1175544476515356,6.0663805818160395,False
NQZ5,0.7,ofl,216,16.219251080951846,4.541729444025852,2.857281553398058,4.563435822113634,False
NQZ5,0.7,rnd,1445,15.312610644659394,4.563435822113634,2.8696062567421787,4.563435822113634,False
NQZ5,0.8,ofl,187,15.30506278116867,-7.6880495379284035,3.573894282632147,14.814867216191622,False
NQZ5,0.8,rnd,1343,11.487707175194773,14.814867216191622,3.704535574554413,14.814867216191622,False
