20240911 140100;5518.75;5518.75;5507.75;5510.25;328
20240911 140200;5509.5;5519.25;5509.5;5518;293
20240911 140300;5517.5;5518.25;5512.75;5514;145
20240911 140400;5514;5515;5512.75;5514;91
20240911 140500;5513.75;5515.75;5511;5513.25;161
20240911 140600;5513.25;5513.5;5510;5512;195
20240911 140700;5511.5;5513.5;5509.5;5513;151
20240911 140800;5513;5513.25;5509.75;5510.75;88
20240911 140900;5510.5;5513.5;5509.25;5511.75;101
20240911 141000;5512;5513.5;5510;5510.75;111
20240911 141100;5510.75;5511.5;5504.5;5505.25;184
20240911 141200;5505;5507.25;5504.5;5506.75;119
20240911 141300;5507.5;5509.5;5504;5505.5;145
20240911 141400;5505.5;5508.25;5504.5;5506.25;334
20240911 141500;5507;5507;5491.25;5493.5;446
20240911 141600;5493.25;5494.5;5488;5488.5;346
20240911 141700;5488.25;5492.25;5488.25;5489;176
20240911 141800;5489.75;5489.75;5486;5486.75;294
20240911 141900;5487.5;5490.5;5487;5488.25;210
20240911 142000;5488.25;5488.25;5485.75;5487;112
20240911 142100;5487;5487.25;5483;5485.75;166
20240911 142200;5485.25;5486.5;5483.25;5484.75;178
20240911 142300;5484;5491.5;5483.75;5491.5;286
20240911 142400;5490.75;5495.25;5490.25;5492;255
20240911 142500;5491.25;5491.25;5486.75;5488;142
20240911 142600;5487.5;5490;5487;5487;150
20240911 142700;5487;5489;5486.25;5488.25;98
20240911 142800;5488;5490;5487;5488;125
20240911 142900;5488;5489;5485.25;5486.25;120
20240911 143000;5486;5486;5482.75;5483.75;128
20240911 143100;5483.25;5483.5;5475;5477.25;257
20240911 143200;5476.75;5479.25;5476;5477.5;171
20240911 143300;5477.25;5478.5;5475.25;5476.75;163
20240911 143400;5476.75;5481;5476.75;5479.5;123
20240911 143500;5479;5479;5476.5;5477.25;144
20240911 143600;5476.75;5481;5476.75;5480;229
20240911 143700;5480;5484.5;5479.5;5480.25;305
20240911 143800;5480;5481.75;5479;5480.5;93
20240911 143900;5480;5481.25;5476.25;5477.5;144
20240911 144000;5478;5479.5;5477.25;5479;59
20240911 144100;5478.75;5479;5476.25;5477.5;116
20240911 144200;5477;5479;5476.25;5477;80
20240911 144300;5477;5479.5;5476.75;5477.5;165
20240911 144400;5477.5;5477.5;5471.25;5472.25;314
20240911 144500;5472.25;5474.75;5471.75;5474.25;166
20240911 144600;5473.75;5477.25;5472;5473.75;150
20240911 144700;5473.75;5473.75;5470.25;5472;102
20240911 144800;5471.25;5472.25;5470;5471;90
20240911 144900;5471.5;5475;5470.75;5473.25;241
20240911 145000;5473.5;5473.5;5471.25;5471.5;68
20240911 145100;5471;5474.5;5470.5;5474.5;90
20240911 145200;5474.25;5474.75;5471.75;5472.25;85
20240911 145300;5472.75;5473.75;5470.75;5472;112
20240911 145400;5472;5474.75;5472;5472.5;129
20240911 145500;5472.25;5474.5;5472.25;5474.5;92
20240911 145600;5474.25;5475;5470.5;5471.5;152
20240911 145700;5472;5477.25;5472;5475.25;111
20240911 145800;5475.5;5475.5;5473;5473.75;85
20240911 145900;5473.5;5476;5472.5;5476;125
20240911 150000;5476;5483;5475.5;5482.5;188
20240911 150100;5482.25;5482.25;5477;5478;165
20240911 150200;5478.5;5480;5476.5;5479.25;156
20240911 150300;5479;5479;5476.5;5478.5;81
20240911 150400;5478.5;5483.25;5478;5482.5;122
20240911 150500;5482;5482.5;5480;5482.25;122
20240911 150600;5482;5488.75;5481.75;5488.25;248
20240911 150700;5488;5492.5;5488;5492;173
20240911 150800;5491.75;5491.75;5489.75;5491.25;140
20240911 150900;5491.25;5494.75;5490.25;5491.75;467
20240911 151000;5491.5;5492.75;5487.25;5488;140
20240911 151100;5487.5;5487.75;5484.75;5487.25;133
20240911 151200;5487;5490.25;5486;5490.25;145
20240911 151300;5490;5494;5490;5493.75;111
20240911 151400;5493.75;5498;5493.75;5497.25;188
20240911 151500;5497;5498.75;5496.25;5496.75;79
20240911 151600;5497;5497.5;5496;5496.25;100
20240911 151700;5496;5498.25;5495.5;5498.25;49
20240911 151800;5498.75;5500;5496.25;5496.25;199
20240911 151900;5496;5496.5;5493.5;5496.5;63
20240911 152000;5496.5;5497;5495.75;5495.75;64
20240911 152100;5496;5496;5493.75;5494.75;43
20240911 152200;5495;5495.5;5489.75;5491;74
20240911 152300;5491.25;5491.5;5489.5;5489.5;79
20240911 152400;5490.25;5491.75;5489.75;5490.5;58
20240911 152500;5491;5491;5487.75;5490.25;86
20240911 152600;5490.25;5491.75;5489.25;5491.25;60
20240911 152700;5491.25;5495.75;5491.25;5494;74
20240911 152800;5494;5495.5;5493.5;5493.5;72
20240911 152900;5494.5;5495.75;5494;5494.5;38
20240911 153000;5494.75;5496;5493.5;5495.25;47
20240911 153100;5495.5;5497;5494;5495;61
20240911 153200;5495.5;5498.75;5495.5;5498.25;91
20240911 153300;5498.5;5501;5498.5;5499.75;109
20240911 153400;5499.5;5500.75;5497.25;5498;70
20240911 153500;5498.25;5499.5;5497;5497.75;51
20240911 153600;5498;5500;5497.75;5499.75;47
20240911 153700;5499.5;5504.25;5499.25;5503.25;96
20240911 153800;5503.75;5505;5502;5504;61
20240911 153900;5504.25;5510.75;5503.75;5510.25;157
20240911 154000;5510;5513.25;5509.75;5512.25;127
20240911 154100;5512.25;5513;5510.75;5510.75;114
20240911 154200;5511;5516.25;5510.75;5513.75;140
20240911 154300;5513.75;5518.75;5513.75;5518.25;188
20240911 154400;5518.75;5520.75;5516.5;5519;128
20240911 154500;5519.25;5519.75;5517;5518.75;88
20240911 154600;5519;5520.5;5519;5519.25;54
20240911 154700;5519.5;5523.25;5519.5;5522.5;172
20240911 154800;5523;5523.25;5518.75;5518.75;102
20240911 154900;5518.75;5521.75;5518.75;5520.75;51
20240911 155000;5520.75;5520.75;5519.75;5520;69
20240911 155100;5520.75;5521.25;5517.25;5518.5;90
20240911 155200;5518.75;5520.25;5517.5;5518;103
20240911 155300;5518;5518.75;5517.25;5517.5;59
20240911 155400;5518;5518;5515.5;5515.75;87
20240911 155500;5516.75;5516.75;5514.25;5514.25;100
20240911 155600;5514.25;5514.5;5511;5511.25;73
20240911 155700;5511.25;5512.5;5501.25;5502.75;191
20240911 155800;5502.75;5506.5;5502.75;5506.25;108
20240911 155900;5506.5;5513.75;5506.25;5512.5;111
20240911 160000;5513.25;5517.5;5513;5516.25;90
20240911 160100;5516.5;5517;5515.25;5516.5;78
20240911 160200;5516;5517;5514.5;5516.75;55
20240911 160300;5517;5519.5;5516.75;5519;64
20240911 160400;5519;5524;5519;5523.5;134
20240911 160500;5523.5;5530.25;5521.25;5530;340
20240911 160600;5529.75;5535.5;5529.5;5534;215
20240911 160700;5534.25;5535;5531.75;5533.75;116
20240911 160800;5533.75;5534.75;5532.25;5534.25;114
20240911 160900;5534.5;5536;5533.75;5535.25;71
20240911 161000;5535.25;5535.25;5527.5;5528.25;127
20240911 161100;5528.5;5532.25;5528.5;5531.25;119
20240911 161200;5531.25;5533.25;5529.75;5533.25;37
20240911 161300;5532.75;5533;5530.75;5532;77
20240911 161400;5531.75;5531.75;5525.5;5526.25;98
20240911 161500;5525.75;5532.75;5525.75;5532.75;80
20240911 161600;5533.75;5534.25;5531.5;5533.5;56
20240911 161700;5533.5;5533.5;5528.5;5529.5;99
20240911 161800;5529.25;5531;5529.25;5530.75;34
20240911 161900;5530.5;5531.5;5530;5530.5;45
20240911 162000;5531;5534.5;5530.5;5534.5;75
20240911 162100;5535;5538.25;5533.75;5535.25;83
20240911 162200;5535.25;5538.25;5534.75;5536.5;51
20240911 162300;5536.75;5538.75;5532;5532.5;87
20240911 162400;5531.75;5532;5529;5531.25;89
20240911 162500;5531;5535.25;5530.75;5535.25;25
20240911 162600;5535.25;5537;5534.5;5537;58
20240911 162700;5537.25;5537.5;5533.75;5535.25;59
20240911 162800;5535.25;5538.5;5535;5538.25;51
20240911 162900;5538;5539;5537.25;5538.25;45
20240911 163000;5538.5;5540.25;5538.5;5540;89
20240911 163100;5540.25;5542.5;5540.25;5541.75;87
20240911 163200;5541.75;5543.75;5537.75;5538.75;153
20240911 163300;5538.75;5541.5;5537.25;5539;74
20240911 163400;5540;5542;5539.75;5540;36
20240911 163500;5540.5;5540.75;5538;5538.75;55
20240911 163600;5538.5;5540;5537.75;5539;37
20240911 163700;5539.5;5541;5537.25;5537.75;75
20240911 163800;5538;5543;5538;5542.5;73
20240911 163900;5542.75;5542.75;5540;5541.25;56
20240911 164000;5542.25;5545.5;5542;5544.75;54
20240911 164100;5545;5547.25;5542.5;5543;96
20240911 164200;5543.25;5543.5;5540;5540.75;66
20240911 164300;5541;5543.25;5541;5541.5;44
20240911 164400;5541.5;5542.5;5540.5;5541.5;29
20240911 164500;5541.25;5541.5;5537.25;5540.25;91
20240911 164600;5540.75;5542.5;5540.75;5542.5;46
20240911 164700;5542.5;5543.5;5540.75;5541.25;59
20240911 164800;5541;5541.25;5540.25;5540.5;61
20240911 164900;5540.75;5541.75;5540;5540.25;50
20240911 165000;5539.75;5542;5539;5540.5;79
20240911 165100;5540.5;5542;5540.25;5540.75;70
20240911 165200;5540.75;5543.75;5540.25;5543.75;57
20240911 165300;5543.75;5547.25;5543.25;5545.75;89
20240911 165400;5546;5546.25;5544;5545.5;47
20240911 165500;5546.25;5547.25;5546.25;5546.75;54
20240911 165600;5546.75;5546.75;5545.5;5546.25;39
20240911 165700;5546.5;5547.5;5544;5544;71
20240911 165800;5543.75;5543.75;5540.75;5542;85
20240911 165900;5542.5;5544.75;5542.5;5544;47
20240911 170000;5544.25;5546.25;5544.25;5545.25;112
20240911 170100;5546.25;5547.5;5545.75;5546.5;38
20240911 170200;5547.25;5549;5546.5;5549;77
20240911 170300;5548.75;5552.25;5548.75;5551.75;106
20240911 170400;5552.5;5554.5;5551.5;5554.5;62
20240911 170500;5554.5;5555.25;5552.5;5552.5;64
20240911 170600;5552.5;5553.5;5552.25;5553.25;35
20240911 170700;5553.75;5557.75;5553.25;5557.25;86
20240911 170800;5557.25;5561.75;5557;5559.75;218
20240911 170900;5559.75;5559.75;5557.25;5557.5;157
20240911 171000;5557.5;5558.5;5555.5;5556.25;76
20240911 171100;5557;5560.5;5557;5560.5;62
20240911 171200;5560.5;5562.25;5559.75;5562.25;49
20240911 171300;5562.25;5562.75;5561.5;5562.5;61
20240911 171400;5562.5;5564;5559.75;5560;80
20240911 171500;5560;5561.75;5559.25;5561;38
20240911 171600;5561.25;5561.25;5559;5560;49
20240911 171700;5560.25;5561.75;5558.25;5560.25;119
20240911 171800;5559.75;5560;5558.25;5559;116
20240911 171900;5559.25;5561.5;5558.75;5559;203
20240911 172000;5558.75;5559.25;5557.5;5558.75;118
20240911 172100;5558.5;5558.5;5553.75;5556.5;227
20240911 172200;5557;5558.25;5557;5557.75;21
20240911 172300;5557.75;5558.5;5557.25;5558.25;24
20240911 172400;5558;5558.75;5555;5555;60
20240911 172500;5555;5556;5554;5555;71
20240911 172600;5555;5561;5554.5;5560.5;79
20240911 172700;5559.5;5559.75;5558.75;5559;40
20240911 172800;5559.25;5560;5559;5559.5;19
20240911 172900;5559.25;5562.25;5558.75;5562;101
20240911 173000;5562;5563.5;5561.25;5561.25;51
20240911 173100;5561.5;5564.75;5561.5;5563.25;108
20240911 173200;5563.25;5563.25;5560.75;5561.75;43
20240911 173300;5560.75;5563.5;5560.75;5562.75;56
20240911 173400;5563;5563.25;5561.25;5563;28
20240911 173500;5563.5;5564;5562;5564;34
20240911 173600;5563.75;5564.75;5563.5;5564.25;48
20240911 173700;5564.5;5565;5562.75;5563.25;34
20240911 173800;5563;5563.5;5562;5562.5;19
20240911 173900;5562.5;5563.75;5562.25;5563.5;37
20240911 174000;5563.75;5565.25;5563.75;5565;23
20240911 174100;5565.5;5567.75;5565.5;5566.5;79
20240911 174200;5566.75;5567.75;5565.75;5567.25;166
20240911 174300;5567.75;5569;5567.5;5568.25;122
20240911 174400;5568.5;5568.5;5565.5;5565.75;50
20240911 174500;5566.25;5568.5;5566.25;5568.5;33
20240911 174600;5568.5;5570.75;5568;5569.5;93
20240911 174700;5569.75;5571.25;5569.25;5571;45
20240911 174800;5571.5;5576.75;5570.75;5576.5;213
20240911 174900;5576.25;5578.75;5576.25;5578.5;58
20240911 175000;5578.75;5579.5;5577.25;5579.25;101
20240911 175100;5579.25;5580.5;5578.75;5580;141
20240911 175200;5580.25;5581;5579.25;5580;92
20240911 175300;5579.75;5579.75;5577.75;5578.75;143
20240911 175400;5579;5580;5577.25;5577.25;67
20240911 175500;5577;5577.25;5571.75;5572.75;122
20240911 175600;5572.75;5574;5571.75;5573;82
20240911 175700;5573;5573.25;5571.5;5572.5;49
20240911 175800;5572.5;5572.5;5566.75;5569;126
20240911 175900;5569;5571;5568.5;5570.25;109
20240911 180000;5570;5572.5;5570;5572.5;57
20240911 180100;5572.25;5573.25;5571.25;5572.75;43
20240911 180200;5572.75;5572.75;5570.5;5571;41
20240911 180300;5571;5572;5570;5571.5;44
20240911 180400;5571.75;5574.75;5571;5574.5;38
20240911 180500;5574.25;5575.5;5573.75;5574.75;31
20240911 180600;5574.5;5574.75;5572.75;5574.5;46
20240911 180700;5574.25;5575;5573.75;5574.25;23
20240911 180800;5574.5;5575.5;5573.5;5574.75;36
20240911 180900;5574.75;5577.75;5574.75;5577.25;36
20240911 181000;5577.25;5577.25;5574.75;5575.5;36
20240911 181100;5576.5;5578.25;5576.5;5578;70
20240911 181200;5578;5578.25;5575.5;5575.5;50
20240911 181300;5575.25;5576.25;5575;5576;33
20240911 181400;5575.75;5576.75;5575.25;5576.25;57
20240911 181500;5576.5;5576.75;5573;5573.25;42
20240911 181600;5573.75;5574.75;5572.5;5573.5;62
20240911 181700;5573.75;5576.5;5573.75;5575.75;44
20240911 181800;5575.75;5575.75;5570.25;5570.75;67
20240911 181900;5571;5572.5;5569.75;5571.75;87
20240911 182000;5571.5;5573;5570;5572.5;127
20240911 182100;5572.5;5573.75;5571.75;5572.75;75
20240911 182200;5573;5573.75;5572.5;5573.5;23
20240911 182300;5573.5;5574.75;5573;5574.5;41
20240911 182400;5574.5;5575;5573.5;5574.75;19
20240911 182500;5574.75;5578;5574.75;5577.5;45
20240911 182600;5577;5577.25;5576.25;5577.25;17
20240911 182700;5577.25;5577.5;5577;5577.25;37
20240911 182800;5577.5;5582.75;5576.5;5582.75;156
20240911 182900;5582.25;5584;5581.25;5583.5;156
20240911 183000;5582.75;5583.5;5582;5582.5;62
20240911 183100;5582.5;5584.75;5582.25;5583.75;113
20240911 183200;5583.75;5585;5583.25;5584.5;63
20240911 183300;5584.25;5584.75;5583.25;5584.75;28
20240911 183400;5584.25;5588;5584;5588;99
20240911 183500;5587.5;5588.25;5587.25;5588;41
20240911 183600;5588;5588.25;5583;5584.75;157
20240911 183700;5585;5586.25;5583.75;5586.25;44
20240911 183800;5586.25;5588.5;5585.75;5588;48
20240911 183900;5588;5590;5587.75;5589;88
20240911 184000;5588.75;5590.5;5588.25;5590.5;43
20240911 184100;5590.5;5594.25;5590.5;5593.25;114
20240911 184200;5592.75;5594.25;5592.75;5593.5;56
20240911 184300;5594.25;5600;5594.25;5597.25;244
20240911 184400;5597;5597.25;5594;5594.75;172
20240911 184500;5594.5;5596;5593.75;5595.25;56
20240911 184600;5594.75;5595.75;5592;5592;114
20240911 184700;5592;5592.75;5590;5590.25;40
20240911 184800;5588.75;5591.75;5588.75;5591;52
20240911 184900;5591.75;5595.5;5591.5;5595;36
20240911 185000;5595;5595;5593.25;5593.25;32
20240911 185100;5594;5594;5591.75;5592;61
20240911 185200;5591.5;5591.5;5589.75;5590.5;67
20240911 185300;5590.5;5592;5590;5590.75;35
20240911 185400;5591;5591;5585.5;5586;74
20240911 185500;5586.75;5588.5;5584.5;5585.5;65
20240911 185600;5585.5;5591;5584.75;5590.75;65
20240911 185700;5591.25;5592.75;5591.25;5591.5;94
20240911 185800;5591;5591;5587.75;5589;90
20240911 185900;5588.5;5590.5;5588.5;5589.25;53
20240911 190000;5589.5;5589.75;5588.5;5589.5;53
20240911 190100;5589.5;5589.5;5587.25;5587.75;66
20240911 190200;5588;5589.25;5587.25;5587.75;61
20240911 190300;5587.75;5589;5587;5589;39
20240911 190400;5588.75;5589;5587.25;5587.75;38
20240911 190500;5587.75;5588.25;5585;5587.75;51
20240911 190600;5588.25;5589.75;5588;5589.25;54
20240911 190700;5589.25;5593.25;5589.25;5593;49
20240911 190800;5592.5;5593.5;5592.25;5593;77
20240911 190900;5593.25;5595;5592.5;5592.75;60
20240911 191000;5592.5;5593.75;5591.75;5593.75;104
20240911 191100;5593.75;5594.25;5593;5594;62
20240911 191200;5594;5594.75;5592.75;5593;28
20240911 191300;5592.5;5593;5591.5;5592.75;26
20240911 191400;5592.75;5597;5592.75;5596.5;39
20240911 191500;5597;5597.75;5595.5;5595.5;36
20240911 191600;5596;5599;5596;5598.75;52
20240911 191700;5598.75;5602;5597;5597.25;174
20240911 191800;5597;5597.5;5594.25;5597.5;69
20240911 191900;5597.75;5599;5596.75;5598.75;36
20240911 192000;5599;5599.5;5598;5599.25;81
20240911 192100;5598.5;5600.75;5598.25;5600.25;61
20240911 192200;5601;5601;5599.5;5600;74
20240911 192300;5600;5601.5;5599.75;5601.25;24
20240911 192400;5602.25;5604.25;5601.5;5602.5;74
20240911 192500;5602.75;5603.5;5602.5;5603;22
20240911 192600;5603.25;5607;5603;5606;83
20240911 192700;5606;5606.25;5603.25;5605.5;46
20240911 192800;5605.25;5606.25;5605.25;5605.5;24
20240911 192900;5605.25;5606.75;5605;5606.5;25
20240911 193000;5606.5;5607;5604.25;5606;38
20240911 193100;5606;5607.25;5605.5;5606.5;65
20240911 193200;5606;5607.75;5605.25;5606.75;78
20240911 193300;5606.75;5607.25;5603;5604;84
20240911 193400;5604;5606;5601.75;5605.75;105
20240911 193500;5605.5;5607.25;5605.5;5607;28
20240911 193600;5607;5607;5604.75;5605.25;36
20240911 193700;5605.75;5606;5604;5604.75;34
20240911 193800;5604.5;5605;5603.25;5605;33
20240911 193900;5604.5;5605.25;5604;5604.25;21
20240911 194000;5604.5;5605.5;5601.75;5602;46
20240911 194100;5602.75;5604.5;5601.75;5603.5;38
20240911 194200;5603.5;5604;5598.25;5600.25;92
20240911 194300;5600;5600.75;5598;5598.25;113
20240911 194400;5599;5599;5593.25;5596.75;132
20240911 194500;5596.25;5601;5596.25;5600.5;79
20240911 194600;5600.25;5600.75;5598.5;5599.5;54
20240911 194700;5599.5;5603.25;5599.5;5602;72
20240911 194800;5602;5602.75;5601.25;5602.75;36
20240911 194900;5602.75;5605.5;5601.75;5603.5;143
20240911 195000;5603.75;5606.25;5602.25;5605.75;92
20240911 195100;5604.75;5604.75;5600;5603;186
20240911 195200;5603.25;5605.25;5601.25;5603.5;146
20240911 195300;5603.5;5607;5603.25;5607;132
20240911 195400;5606.75;5610.25;5606.75;5610;292
20240911 195500;5609.5;5613.75;5609.25;5613;223
20240911 195600;5614;5618.25;5613.75;5617;288
20240911 195700;5617.25;5619;5616.75;5618.25;191
20240911 195800;5618;5622;5616.5;5621.5;409
20240911 195900;5621.75;5626.75;5621.25;5623.75;474
20240911 200000;5623.75;5627;5615.5;5616.75;2713
20240911 200100;5616.5;5619.25;5614.5;5615;1130
20240911 200200;5615;5617.25;5614.75;5616.25;381
20240911 200300;5616.25;5616.25;5614;5614.25;64
20240911 200400;5614.25;5615.5;5614.25;5615.5;42
20240911 200500;5615.75;5616;5613.5;5614.75;414
20240911 200600;5614.75;5617.75;5614.25;5616.25;498
20240911 200700;5616.5;5617.75;5616.25;5617;40
20240911 200800;5617.25;5617.75;5616.25;5616.25;32
20240911 200900;5616.5;5617;5616.5;5617;16
20240911 201000;5617;5618;5617;5618;12
20240911 201100;5618.25;5618.5;5617.75;5618.5;15
20240911 201200;5618.5;5621.75;5618.25;5621;43
20240911 201300;5621;5621.5;5619.5;5619.5;44
20240911 201400;5619;5619;5618.25;5618.75;19
20240911 201500;5618.75;5618.75;5616.5;5616.75;22
20240911 201600;5617.25;5618.25;5616.75;5618.25;15
20240911 201700;5618.5;5619.25;5618.5;5618.75;8
20240911 201800;5618.75;5619;5618.75;5619;8
20240911 201900;5619.5;5619.5;5619;5619;6
20240911 202000;5618.75;5618.75;5618.75;5618.75;8
20240911 202100;5619.25;5620;5619.25;5619.5;6
20240911 202200;5619.25;5619.5;5618.75;5619.5;17
20240911 202300;5619.75;5619.75;5618.75;5618.75;35
20240911 202400;5618.5;5618.5;5618;5618;9
20240911 202500;5617.5;5617.5;5616.5;5617.5;16
20240911 202600;5618;5618;5617.75;5617.75;7
20240911 202700;5617.75;5618;5617.5;5618;11
20240911 202800;5617.75;5617.75;5617.5;5617.75;11
20240911 202900;5617.5;5618;5617.5;5617.75;13
20240911 203000;5617.5;5617.5;5617.25;5617.5;6
20240911 203100;5618;5618.5;5618;5618.5;5
20240911 203200;5618;5618.25;5617.75;5617.75;8
20240911 203300;5618;5618.25;5617.75;5618.25;6
20240911 203400;5618;5618.25;5617.75;5618.25;8
20240911 203500;5617.75;5617.75;5617;5617.25;9
20240911 203600;5617.75;5618;5617.75;5618;3
20240911 203800;5617.5;5617.75;5617.5;5617.75;2
20240911 203900;5618;5618.25;5618;5618.25;3
20240911 204000;5618;5618.5;5618;5618.5;4
20240911 204100;5618.5;5618.5;5618.5;5618.5;1
20240911 204300;5618.25;5618.25;5617.75;5617.75;6
20240911 204400;5617.75;5617.75;5617;5617;8
20240911 204500;5617.25;5617.25;5617.25;5617.25;2
20240911 204600;5617;5617.25;5616.25;5617.25;29
20240911 204700;5617.25;5617.75;5617.25;5617.5;16
20240911 204800;5617.25;5617.5;5617.25;5617.5;12
20240911 204900;5617.5;5617.5;5617.5;5617.5;1
20240911 205000;5617;5617;5617;5617;1
20240911 205100;5617;5617.25;5617;5617.25;3
20240911 205200;5617.5;5617.5;5617.25;5617.25;6
20240911 205300;5617.5;5617.5;5617.25;5617.25;6
