20251210 130100;6901.25;6901.75;6901.25;6901.25;8
20251210 130200;6902;6902;6902;6902;2
20251210 130300;6901.5;6901.5;6901.25;6901.25;7
20251210 130400;6901.5;6901.75;6901.5;6901.5;5
20251210 130500;6901.5;6901.5;6901;6901;8
20251210 130600;6900.75;6901;6900.75;6901;5
20251210 130700;6900.25;6900.25;6900;6900;8
20251210 130800;6900.5;6901.75;6900.5;6901.75;5
20251210 130900;6901.5;6901.5;6901.5;6901.5;2
20251210 131000;6901.5;6901.5;6900.75;6901.25;8
20251210 131100;6901.5;6902.25;6901.5;6902.25;6
20251210 131200;6902.5;6902.5;6901.5;6902;5
20251210 131300;6902.5;6902.75;6902.5;6902.75;9
20251210 131400;6902.75;6903.75;6902.75;6903.75;5
20251210 131500;6904;6904.25;6904;6904.25;4
20251210 131600;6904.5;6904.5;6904;6904.25;8
20251210 131700;6903.75;6904.25;6903.5;6904;7
20251210 131800;6904.25;6904.25;6904.25;6904.25;6
20251210 131900;6904.25;6904.75;6904.25;6904.75;14
20251210 132000;6904.5;6905.25;6904.5;6905.25;13
20251210 132100;6906.25;6908.25;6906.25;6908.25;10
20251210 132200;6908.5;6911.25;6908.5;6911.25;14
20251210 132300;6912.25;6912.25;6911.75;6911.75;10
20251210 132400;6911.5;6911.5;6911;6911;27
20251210 132500;6912;6912;6912;6912;2
20251210 132600;6912.5;6914.5;6912.5;6914;13
20251210 132700;6913.25;6913.25;6912.25;6912.25;3
20251210 133000;6912;6912;6910.25;6911;16
20251210 133100;6914;6914;6911.75;6912.5;13
20251210 133200;6909.75;6910.25;6908.75;6910.25;18
20251210 133300;6909.75;6909.75;6908.5;6908.5;12
20251210 133400;6908;6908;6906.75;6907.5;4
20251210 133500;6907.75;6908.75;6907.75;6908;10
20251210 133600;6907.75;6908.25;6907;6907.5;25
20251210 133700;6907.25;6907.25;6907.25;6907.25;8
20251210 133800;6907.5;6907.5;6907.5;6907.5;3
20251210 133900;6907.75;6909;6907.75;6908.5;4
20251210 134000;6908.75;6908.75;6907.75;6907.75;10
20251210 134300;6907.25;6907.5;6907;6907;5
20251210 134400;6907.5;6907.5;6907.25;6907.25;3
20251210 134500;6907.25;6907.25;6907.25;6907.25;1
20251210 134600;6907.25;6907.5;6907.25;6907.25;14
20251210 134700;6907;6907.5;6907;6907.5;3
20251210 134800;6907.5;6907.5;6906.75;6906.75;4
20251210 134900;6906.75;6906.75;6906.75;6906.75;1
20251210 135000;6906.5;6906.5;6905.25;6906.25;11
20251210 135100;6906;6906.25;6906;6906;4
20251210 135200;6906.5;6907.25;6906.25;6907.25;3
20251210 135300;6907;6907;6907;6907;7
20251210 135400;6907;6907;6906.5;6906.5;7
20251210 135500;6907;6907.25;6907;6907;5
20251210 135600;6907;6907.25;6906.75;6907;10
20251210 135700;6906.5;6906.5;6906.25;6906.25;3
20251210 135800;6906.5;6906.5;6906;6906.5;6
20251210 135900;6906.25;6906.25;6906;6906;4
20251210 140000;6905.5;6905.75;6904.75;6904.75;13
20251210 140100;6905.5;6906.5;6905;6905;96
20251210 140200;6904;6904;6902.25;6902.75;46
20251210 140300;6903.25;6903.25;6902;6903.25;5
20251210 140400;6903.25;6903.25;6902.75;6902.75;4
20251210 140500;6902.75;6903.25;6902.75;6903.25;7
20251210 140600;6903.75;6903.75;6902.5;6902.5;16
20251210 140700;6902;6903;6901.5;6903;8
20251210 140800;6902;6902.25;6901.75;6901.75;5
20251210 140900;6901.75;6901.75;6900.75;6900.75;5
20251210 141000;6901;6902;6901;6902;5
20251210 141100;6902;6902;6902;6902;2
20251210 141200;6902;6902;6901.25;6901.75;5
20251210 141300;6903;6903;6903;6903;2
20251210 141400;6902.25;6902.25;6902;6902;5
20251210 141500;6902;6902;6901.5;6901.5;3
20251210 141600;6902.5;6902.5;6901.5;6901.5;4
20251210 141700;6901.5;6901.5;6900.75;6901.25;11
20251210 141800;6901.25;6901.25;6900.75;6900.75;5
20251210 141900;6900.5;6900.5;6899;6899;13
20251210 142000;6899.25;6899.25;6898.25;6898.5;5
20251210 142100;6899.25;6899.75;6899.25;6899.75;28
20251210 142200;6899.5;6900.25;6899.5;6900.25;3
20251210 142300;6899.5;6901.5;6899.5;6901.25;4
20251210 142400;6901.25;6901.25;6901;6901.25;10
20251210 142500;6901.25;6902;6901.25;6901.5;7
20251210 142600;6901.75;6902.75;6901;6901.25;43
20251210 142700;6901;6902;6901;6901.5;27
20251210 142800;6901;6902;6901;6901.25;26
20251210 142900;6901;6901;6900;6900.75;43
20251210 143000;6900.25;6901.5;6900.25;6901.5;19
20251210 143100;6901.5;6903.75;6899;6901.75;99
20251210 143200;6901.75;6902.25;6898.5;6898.75;61
20251210 143300;6899;6900;6896.75;6898.25;59
20251210 143400;6898.5;6900.5;6898;6898;32
20251210 143500;6898.25;6899.5;6897.5;6897.5;22
20251210 143600;6897.25;6897.5;6892;6892;70
20251210 143700;6892;6892.75;6889;6891.25;106
20251210 143800;6891.25;6898.5;6891;6898.25;56
20251210 143900;6899;6901.5;6899;6900;87
20251210 144000;6900;6901;6898.75;6899;81
20251210 144100;6898.5;6899.75;6896;6899.75;65
20251210 144200;6900.75;6901.5;6899.5;6899.75;38
20251210 144300;6901.25;6903.5;6901.25;6903;75
20251210 144400;6903.25;6906.5;6903;6904.75;36
20251210 144500;6904;6904.75;6902.5;6902.5;9
20251210 144600;6902.75;6905.75;6902.75;6905.5;15
20251210 144700;6906;6907;6904.75;6905.25;48
20251210 144800;6906.25;6909;6906.25;6908.25;32
20251210 144900;6909;6909;6906.75;6907.5;15
20251210 145000;6906.75;6906.75;6905;6905;19
20251210 145100;6905.25;6908.25;6905.25;6907.75;32
20251210 145200;6907.25;6909.25;6906;6906;35
20251210 145300;6906.5;6906.5;6904.25;6904.25;50
20251210 145400;6904;6905.75;6901.25;6905;67
20251210 145500;6903.75;6904.75;6903;6904.75;23
20251210 145600;6905;6905.25;6900;6900.75;65
20251210 145700;6900;6903.75;6899.25;6903.25;67
20251210 145800;6903.5;6905.75;6902.5;6905.5;55
20251210 145900;6905;6905.75;6903;6904.25;39
20251210 150000;6904.5;6908.5;6904;6907.75;44
20251210 150100;6906.75;6907;6904.5;6904.5;31
20251210 150200;6904.25;6905.5;6903.25;6904.25;42
20251210 150300;6903.75;6906;6903.75;6905;34
20251210 150400;6905.25;6906.5;6904;6906.25;19
20251210 150500;6905.75;6906;6905.25;6905.25;14
20251210 150600;6905;6907;6904.5;6906.25;39
20251210 150700;6907.5;6909.5;6906.5;6908.75;25
20251210 150800;6909.5;6909.5;6907.5;6908.25;13
20251210 150900;6908.75;6909.25;6907.75;6907.75;17
20251210 151000;6907.5;6908;6907;6907;17
20251210 151100;6906;6907.5;6906;6907.25;18
20251210 151200;6907.5;6908.25;6907;6908.25;16
20251210 151300;6908;6910;6907.75;6910;36
20251210 151400;6909.5;6909.5;6906.75;6906.75;21
20251210 151500;6907;6907;6906;6906.25;9
20251210 151600;6905.75;6906.75;6905.5;6906.25;33
20251210 151700;6906.25;6907.75;6905.5;6906.5;67
20251210 151800;6905.75;6909;6905.75;6909;25
20251210 151900;6908.75;6908.75;6907.25;6908.75;12
20251210 152000;6909;6913.5;6908.75;6909;154
20251210 152100;6908.75;6908.75;6905.75;6905.75;22
20251210 152200;6905.75;6908.75;6905.75;6908.5;15
20251210 152300;6908.25;6910;6908.25;6909;34
20251210 152400;6907.5;6908.75;6907.5;6908.75;6
20251210 152500;6908.25;6909;6908.25;6908.25;4
20251210 152600;6907.25;6907.75;6906;6906.75;8
20251210 152700;6906.25;6906.5;6904.75;6906;19
20251210 152800;6905.75;6906;6904.5;6905;13
20251210 152900;6904.25;6905.75;6903.5;6905.5;18
20251210 153000;6905.75;6906.75;6905.75;6906.5;37
20251210 153100;6905.75;6906.25;6905;6905;28
20251210 153200;6904.25;6904.25;6903.25;6903.75;34
20251210 153300;6902.75;6903.5;6902;6902.5;30
20251210 153400;6902;6903.25;6901.75;6903;21
20251210 153500;6901.25;6901.25;6899.5;6899.5;36
20251210 153600;6899.5;6899.75;6897.75;6898.25;75
20251210 153700;6898.25;6899;6895.75;6896;33
20251210 153800;6895.5;6895.5;6893.75;6894.75;65
20251210 153900;6894;6894.75;6892.75;6894.25;100
20251210 154000;6894.25;6896.75;6893.5;6895.5;35
20251210 154100;6895.5;6895.5;6892.25;6895.25;100
20251210 154200;6895.25;6897.25;6895.25;6897;64
20251210 154300;6897.5;6900.25;6897;6899.75;33
20251210 154400;6899.75;6900.5;6898;6900.5;24
20251210 154500;6900.75;6901.75;6899.25;6899.25;37
20251210 154600;6898.75;6900;6898;6900;14
20251210 154700;6899.25;6901;6899.25;6900;37
20251210 154800;6899.75;6902.75;6899.75;6902.25;40
20251210 154900;6902.5;6905;6902.5;6905;34
20251210 155000;6905.25;6907;6904.75;6907;49
20251210 155100;6906.5;6907.5;6905.75;6907;22
20251210 155200;6907.5;6907.5;6904.5;6904.75;19
20251210 155300;6904.5;6904.5;6901.25;6901.25;16
20251210 155400;6901.25;6901.5;6899.75;6900.5;35
20251210 155500;6900.5;6900.5;6898.5;6899;77
20251210 155600;6899;6899;6896;6896.25;77
20251210 155700;6896.5;6899;6896.5;6897.25;47
20251210 155800;6897.5;6900;6897.25;6899.75;41
20251210 155900;6900.25;6900.25;6896.5;6898;32
