20231206 130100;4634;4634.25;4633.75;4634;16
20231206 130200;4634.5;4634.5;4634.25;4634.25;4
20231206 130300;4634.75;4634.75;4634.25;4634.5;7
20231206 130400;4634.75;4634.75;4634.75;4634.75;3
20231206 130500;4634.75;4635;4634.25;4634.25;13
20231206 130600;4634;4634;4633;4633;4
20231206 130700;4633;4633;4632.5;4632.5;8
20231206 130800;4632.5;4633;4632.5;4633;5
20231206 130900;4633;4633;4633;4633;9
20231206 131000;4633.25;4634.25;4633.25;4634.25;9
20231206 131100;4634.25;4634.5;4633.5;4634;10
20231206 131200;4633.5;4633.5;4633.5;4633.5;11
20231206 131300;4633.5;4634;4633.5;4634;2
20231206 131400;4634.5;4635;4634.5;4635;3
20231206 131500;4634.5;4634.75;4634.5;4634.5;4
20231206 131600;4635.5;4636.75;4635;4636.25;31
20231206 131700;4637;4637.25;4636.75;4636.75;9
20231206 131800;4636.25;4636.5;4636;4636;22
20231206 131900;4636;4636;4634.75;4634.75;15
20231206 132000;4635.25;4635.25;4634.5;4634.75;5
20231206 132100;4634.75;4635.25;4634.5;4634.75;11
20231206 132200;4635.25;4635.25;4635.25;4635.25;5
20231206 132300;4635;4635;4634.5;4634.5;5
20231206 132400;4633.5;4634.75;4633.5;4634.75;18
20231206 132500;4634.75;4634.75;4634.75;4634.75;1
20231206 132600;4635.25;4635.25;4635;4635.25;8
20231206 132700;4635.25;4636.25;4635.25;4636;16
20231206 132800;4635.25;4636;4635.25;4636;6
20231206 132900;4636.25;4636.75;4636.25;4636.75;13
20231206 133000;4636.75;4636.75;4636.5;4636.5;3
20231206 133100;4637;4640;4637;4639.5;54
20231206 133200;4639.5;4642;4639;4642;24
20231206 133300;4642.25;4643.75;4642.25;4643;30
20231206 133400;4643.75;4645;4643.25;4643.5;46
20231206 133500;4644.25;4644.25;4643;4643.5;30
20231206 133600;4643.5;4643.5;4639.75;4640;244
20231206 133700;4640.25;4640.5;4639.5;4639.75;41
20231206 133800;4639.25;4640;4639.25;4640;9
20231206 133900;4640.25;4641;4640.25;4640.75;16
20231206 134000;4640.5;4640.75;4640.5;4640.75;3
20231206 134100;4641;4641.75;4641;4641.75;15
20231206 134200;4641.75;4642;4641.25;4641.5;28
20231206 134300;4641.5;4641.75;4641.25;4641.75;8
20231206 134400;4641.5;4641.75;4641.5;4641.75;3
20231206 134500;4642;4642.25;4642;4642;16
20231206 134600;4641.75;4642.75;4641;4641;24
20231206 134700;4641;4641.5;4641;4641.5;4
20231206 134800;4641.5;4642.25;4641.5;4642.25;8
20231206 134900;4642;4642;4641.25;4641.5;3
20231206 135000;4642;4642;4642;4642;1
20231206 135100;4641.5;4642.5;4641.5;4642.5;6
20231206 135200;4642.75;4643.25;4642.75;4643.25;11
20231206 135300;4643;4643;4642.25;4642.5;13
20231206 135400;4642.25;4642.5;4642.25;4642.5;3
20231206 135500;4642.75;4642.75;4642.75;4642.75;1
20231206 135600;4643.25;4643.75;4643.25;4643.5;10
20231206 135700;4644;4645;4644;4644.75;39
20231206 135800;4645;4645.5;4645;4645.25;24
20231206 135900;4645.25;4646.5;4645.25;4645.5;29
20231206 140000;4645;4645.25;4644.75;4644.75;13
20231206 140100;4645;4645.75;4645;4645.5;11
20231206 140200;4645.5;4646.25;4645.5;4646.25;12
20231206 140300;4646.25;4646.25;4645.5;4645.5;9
20231206 140400;4646;4646.5;4646;4646.5;6
20231206 140500;4646.5;4647;4646;4646;41
