name,trades,wr,pnl,per_day,per_trade,n_days,max_dd,worst_day,best_day,trades_per_day,sharpe
H17_LONG_5min_8_16,413,0.3728813559322034,-389.279999999981,-9.494634146341,-0.9425665859563704,41,-959.6179999999592,-224.3880000000089,176.86000000001457,10.073170731707316,-0.11091076776068491
H06_LONG_10min_10_20,206,0.39805825242718446,-473.23900000001356,-11.005558139535198,-2.297276699029192,43,-710.8200000000109,-149.32999999999942,80.27700000000098,4.790697674418604,-0.22743480517480363
H17_18_LONG_5min_10_20,563,0.3765541740674956,-483.11999999997806,-11.783414634145807,-0.8581172291296235,41,-1096.008999999956,-248.45600000000587,235.02400000001478,13.731707317073171,-0.09592265648637777
H15_SHORT_10min_10_20,241,0.34854771784232363,-538.8439999999791,-12.82961904761855,-2.235867219916926,42,-594.478,-137.61200000000593,209.07800000000367,5.738095238095238,-0.168170920859095
H17_LONG_1min_10_20,878,0.3712984054669704,-551.3829999999421,-13.448365853657123,-0.62799886104777,41,-1240.6209999999637,-630.5380000000202,321.4579999999812,21.414634146341463,-0.07768996781788857
H07_LONG_10min_10_20,219,0.3607305936073059,-569.6010000000263,-13.24653488372154,-2.600917808219298,43,-596.6940000000246,-139.39700000000215,80.31200000000244,5.093023255813954,-0.2388743245815013
H14_LONG_10min_10_20,248,0.3387096774193548,-579.1009999999983,-13.788119047619007,-2.335084677419348,42,-802.5470000000183,-143.4900000000029,108.45800000001559,5.904761904761905,-0.1735410266613305
H22_LONG_10min_10_20,171,0.39766081871345027,-639.6979999999157,-14.876697674416645,-3.7409239766076943,43,-751.8979999999167,-132.00799999998998,83.69400000000954,3.9767441860465116,-0.28068090215626484
H18_SHORT_10min_10_20,224,0.34375,-666.8529999999715,-16.264707317072478,-2.977022321428444,41,-782.0279999999743,-138.34800000000308,107.99200000000796,5.463414634146342,-0.2759178114103997
H22_LONG_5min_8_16,329,0.3738601823708207,-838.563999999897,-19.501488372090627,-2.5488267477200517,43,-1161.5639999999303,-193.4099999999895,140.45799999999494,7.651162790697675,-0.31239695301167614
H18_SHORT_5min_8_16,414,0.3502415458937198,-887.3150000000082,-21.641829268292884,-2.1432729468599234,41,-923.2330000000278,-132.23199999999895,117.65800000000048,10.097560975609756,-0.36128677949064353
H05_SHORT_5min_8_16,339,0.35988200589970504,-901.6530000000846,-20.968674418606618,-2.659743362832108,43,-1009.9550000000878,-156.29000000000144,117.48199999998208,7.883720930232558,-0.3888076645128062
H05_SHORT_5min_RR1,356,0.49157303370786515,-921.5990000001079,-21.43253488372344,-2.5887612359553596,43,-1014.4810000001039,-113.37299999999405,105.84999999999681,8.279069767441861,-0.4797029090083486
H02_SHORT_10min_10_20,202,0.3316831683168317,-982.5750000000011,-22.85058139534886,-4.864232673267332,43,-1129.9460000000054,-91.90199999999749,112.67000000000057,4.6976744186046515,-0.49566083737708927
H00_LONG_5min_8_16,411,0.36009732360097324,-1004.5799999998197,-23.362325581391158,-2.444233576641897,43,-1026.491999999851,-210.89599999999598,90.37700000000189,9.55813953488372,-0.37754925903101055
H06_LONG_5min_8_16,353,0.3597733711048159,-1013.3569999999435,-23.5664418604638,-2.870699716713721,43,-1109.3649999999511,-157.11399999999674,102.63800000000049,8.209302325581396,-0.3863492336744775
H00_LONG_5min_RR1,439,0.5034168564920274,-1105.7209999998436,-25.714441860461477,-2.5187266514802813,43,-1280.627999999856,-193.42000000000087,96.2299999999974,10.209302325581396,-0.4134754843388006
H17_LONG_5min_RR1,444,0.49324324324324326,-1125.415999999984,-27.44917073170693,-2.5347207207206846,41,-1331.101999999957,-168.1060000000076,127.71800000001998,10.829268292682928,-0.39632700335104926
H18_SHORT_5min_RR1,436,0.49311926605504586,-1131.0660000000205,-27.586975609756596,-2.5941880733945424,41,-1187.556000000027,-196.23199999999895,90.6640000000017,10.634146341463415,-0.46499112176653834
H22_LONG_5min_RR1,343,0.4839650145772595,-1149.6069999999816,-26.735046511627477,-3.3516239067054854,43,-1361.6259999999777,-204.4099999999895,81.02199999999226,7.976744186046512,-0.4263663998058131
H07_LONG_5min_8_16,384,0.3333333333333333,-1333.493000000056,-31.011465116280373,-3.4726380208334793,43,-1414.51400000006,-165.95600000001343,144.49800000002085,8.930232558139535,-0.5008698338219464
H02_SHORT_5min_8_16,355,0.3380281690140845,-1338.8379999999474,-31.135767441859244,-3.7713746478871757,43,-1419.8219999999246,-129.0940000000072,67.64599999998349,8.255813953488373,-0.6193126007387809
H06_LONG_5min_RR1,374,0.46524064171123,-1407.046999999996,-32.72202325581386,-3.7621577540106843,43,-1490.001000000021,-187.36999999999796,87.65600000000008,8.69767441860465,-0.510306500233083
H02_SHORT_5min_RR1,363,0.44352617079889806,-1452.3039999999714,-33.774511627906314,-4.0008374655646595,43,-1504.3529999999673,-121.38599999998782,57.66299999999349,8.44186046511628,-0.7213550283165482
H07_LONG_5min_RR1,404,0.46782178217821785,-1490.5580000000193,-34.66413953488417,-3.6895000000000477,43,-1598.8290000000195,-165.46799999998998,94.05400000001654,9.395348837209303,-0.5232239922617583
H19_LONG_5min_8_16,414,0.3188405797101449,-1527.4069999998599,-37.253829268289266,-3.6893888888885504,41,-1611.5389999998658,-228.94999999999243,163.08000000000206,10.097560975609756,-0.42461591361211615
H15_SHORT_5min_RR1,481,0.47193347193347196,-1647.7549999999214,-39.23226190476004,-3.425686070685907,42,-1668.1069999999338,-207.3639999999947,97.63799999998913,11.452380952380953,-0.551396212795913
H15_SHORT_5min_8_16,472,0.3135593220338983,-1692.3879999999267,-40.29495238095063,-3.585567796610014,42,-1740.7399999999386,-204.3639999999947,119.63799999998913,11.238095238095237,-0.4699442901218912
H14_LONG_5min_RR1,492,0.4654471544715447,-1798.6349999999193,-42.82464285714094,-3.6557621951217874,42,-1842.0089999999432,-175.07799999998736,132.6660000000021,11.714285714285714,-0.5767246834906667
H19_LONG_5min_RR1,439,0.45785876993166286,-1808.0999999998444,-44.09999999999621,-4.118678815489395,41,-1910.579999999867,-194.94999999999243,118.53400000000636,10.707317073170731,-0.5843471925279958
H14_LONG_5min_8_16,489,0.3149284253578732,-1811.4169999999126,-43.12897619047411,-3.7043292433536044,42,-2080.2389999999345,-177.56399999999383,183.0420000000007,11.642857142857142,-0.49136240585708063
MULTI_NEG_HOURS_SHORT_5min_10_20,1417,0.36273817925194074,-3218.998000000034,-74.86041860465195,-2.271699364855352,43,-3351.252999999967,-489.736999999987,359.960000000041,32.95348837209303,-0.4500441169999339
MULTI_POS_HOURS_LONG_5min_10_20,2507,0.37255684084563223,-4625.114999999539,-88.94451923076036,-1.844880335061643,52,-4982.761999999577,-635.9259999999753,515.1480000000176,48.21153846153846,-0.3819551504476289
