tag,side,entry_ts,exit_ts,entry_px,exit_px,stop_px,target_px,exit_reason,hold_bars_actual,pnl_pts,pnl_usd
HOLD_SESSION_22to14_LONG,LONG,2024-10-20 22:05:00+00:00,2024-10-21 14:00:00+00:00,20346.134,20330.535,,,timeout,955,-15.598999999998341,-31.93799999999668
HOLD_SESSION_22to14_LONG,LONG,2024-10-21 22:05:00+00:00,2024-10-22 14:00:00+00:00,20379.195,20299.956,,,timeout,955,-79.2390000000014,-159.2180000000028
HOLD_SESSION_22to14_LONG,LONG,2024-10-22 22:06:00+00:00,2024-10-23 14:00:00+00:00,20353.84,20266.743,,,timeout,954,-87.09700000000157,-174.93400000000315
HOLD_SESSION_22to14_LONG,LONG,2024-10-23 22:07:00+00:00,2024-10-24 14:00:00+00:00,20143.389,20190.35,,,timeout,953,46.96099999999933,93.18199999999867
HOLD_SESSION_22to14_LONG,LONG,2024-10-24 22:06:00+00:00,2024-10-25 14:00:00+00:00,20236.906,20517.417,,,timeout,954,280.51100000000224,560.2820000000045
HOLD_SESSION_22to14_LONG,LONG,2024-10-27 22:06:00+00:00,2024-10-28 14:07:00+00:00,20457.716,20424.822,,,timeout,954,-32.89400000000023,-66.52800000000046
HOLD_SESSION_22to14_LONG,LONG,2024-10-28 22:05:00+00:00,2024-10-29 14:00:00+00:00,20367.527,20369.433,,,timeout,955,1.9060000000026776,3.072000000005355
HOLD_SESSION_22to14_LONG,LONG,2024-10-29 22:06:00+00:00,2024-10-30 14:00:00+00:00,20591.143,20501.556,,,timeout,954,-89.58699999999953,-179.91399999999908
HOLD_SESSION_22to14_LONG,LONG,2024-10-30 22:06:00+00:00,2024-10-31 14:00:00+00:00,20314.7,20022.667,,,timeout,954,-292.03299999999945,-584.8059999999989
HOLD_SESSION_22to14_LONG,LONG,2024-10-31 22:05:00+00:00,2024-11-01 14:00:00+00:00,19955.994,20039.345,,,timeout,955,83.35100000000239,165.96200000000476
HOLD_SESSION_22to14_LONG,LONG,2025-03-09 22:04:00+00:00,2025-03-10 14:00:00+00:00,20077.073,19734.323,,,timeout,956,-342.75,-686.24
HOLD_SESSION_22to14_LONG,LONG,2025-03-10 22:05:00+00:00,2025-03-11 14:00:00+00:00,19413.811,19551.05,,,timeout,955,137.23899999999776,273.7379999999955
HOLD_SESSION_22to14_LONG,LONG,2025-03-11 22:07:00+00:00,2025-03-12 14:00:00+00:00,19397.399,19603.555,,,timeout,953,206.15599999999904,411.57199999999807
HOLD_SESSION_22to14_LONG,LONG,2025-03-12 22:06:00+00:00,2025-03-13 14:00:00+00:00,19567.912,19346.255,,,timeout,954,-221.65699999999924,-444.0539999999985
HOLD_SESSION_22to14_LONG,LONG,2025-03-13 22:07:00+00:00,2025-03-14 14:00:00+00:00,19315.117,19474.639,,,timeout,953,159.52200000000084,318.3040000000017
HOLD_SESSION_22to14_LONG,LONG,2025-03-16 22:07:00+00:00,2025-03-17 14:00:00+00:00,19617.86,19773.306,,,timeout,953,155.4459999999999,310.1519999999998
HOLD_SESSION_22to14_LONG,LONG,2025-03-17 22:06:00+00:00,2025-03-18 14:00:00+00:00,19838.177,19437.077,,,timeout,954,-401.09999999999854,-802.9399999999971
HOLD_SESSION_22to14_LONG,LONG,2025-03-18 22:07:00+00:00,2025-03-19 14:00:00+00:00,19484.489,19626.672,,,timeout,953,142.18299999999726,283.6259999999945
HOLD_SESSION_22to14_LONG,LONG,2025-03-19 22:06:00+00:00,2025-03-20 14:00:00+00:00,19745.8,19762.722,,,timeout,954,16.9220000000023,33.104000000004596
HOLD_SESSION_22to14_LONG,LONG,2025-03-20 22:06:00+00:00,2025-03-21 14:00:00+00:00,19693.694,19516.578,,,timeout,954,-177.11599999999817,-354.97199999999634
HOLD_SESSION_22to14_LONG,LONG,2025-03-23 22:06:00+00:00,2025-03-24 14:00:00+00:00,19881.187,20108.228,,,timeout,954,227.04099999999744,453.34199999999487
HOLD_SESSION_22to14_LONG,LONG,2025-03-24 22:06:00+00:00,2025-03-25 14:00:00+00:00,20157.622,20206.149,,,timeout,954,48.52700000000186,96.31400000000373
HOLD_SESSION_22to14_LONG,LONG,2025-03-25 22:06:00+00:00,2025-03-26 14:00:00+00:00,20315.927,20135.001,,,timeout,954,-180.92599999999948,-362.59199999999896
HOLD_SESSION_22to14_LONG,LONG,2025-03-26 22:00:00+00:00,2025-03-27 14:05:00+00:00,19825.19,19884.728,,,timeout,960,59.538000000000466,118.33600000000094
HOLD_SESSION_22to14_LONG,LONG,2025-03-27 22:06:00+00:00,2025-03-28 14:00:00+00:00,19808.605,19665.745,,,timeout,954,-142.86000000000058,-286.4600000000012
HOLD_SESSION_22to14_LONG,LONG,2025-03-30 22:04:00+00:00,2025-03-31 14:00:00+00:00,19116.078,18938.555,,,timeout,956,-177.52300000000105,-355.7860000000021
HOLD_SESSION_22to14_LONG,LONG,2025-03-31 22:00:00+00:00,2025-04-01 14:05:00+00:00,19237.278,19219.417,,,timeout,960,-17.860999999997148,-36.4619999999943
HOLD_SESSION_22to14_LONG,LONG,2025-04-01 22:00:00+00:00,2025-04-02 14:05:00+00:00,19428.984,19425.839,,,timeout,960,-3.1450000000004366,-7.030000000000873
