tag,side,entry_ts,exit_ts,entry_px,exit_px,stop_px,target_px,exit_reason,hold_bars_actual,pnl_pts,pnl_usd
HOLD_8H_17UTC_LONG,LONG,2024-01-02 17:00:00+00:00,2024-01-03 02:45:00+00:00,16604.71,16529.645,,,timeout,480,-75.06499999999869,-150.8699999999974
HOLD_8H_17UTC_LONG,LONG,2024-01-03 17:00:00+00:00,2024-01-04 02:45:00+00:00,16389.731,16382.02,,,timeout,480,-7.710999999999331,-16.16199999999866
HOLD_8H_17UTC_LONG,LONG,2024-01-04 17:00:00+00:00,2024-01-05 02:45:00+00:00,16362.325,16293.435,,,timeout,480,-68.89000000000124,-138.52000000000248
HOLD_8H_17UTC_LONG,LONG,2024-01-05 17:00:00+00:00,2024-01-08 02:45:00+00:00,16357.67,16302.615,,,timeout,480,-55.05500000000029,-110.85000000000058
HOLD_8H_17UTC_LONG,LONG,2024-01-08 17:00:00+00:00,2024-01-09 02:45:00+00:00,16521.28,16636.93,,,timeout,480,115.65000000000146,230.5600000000029
HOLD_8H_17UTC_LONG,LONG,2024-01-09 17:00:00+00:00,2024-01-10 02:45:00+00:00,16683.36,16688.515,,,timeout,480,5.154999999998836,9.569999999997671
HOLD_8H_17UTC_LONG,LONG,2024-01-10 17:00:00+00:00,2024-01-11 02:45:00+00:00,16729.195,16842.365,,,timeout,480,113.17000000000189,225.60000000000377
HOLD_8H_17UTC_LONG,LONG,2024-01-11 17:00:00+00:00,2024-01-12 02:45:00+00:00,16634.331,16822.02,,,timeout,480,187.68900000000212,374.63800000000424
HOLD_8H_17UTC_LONG,LONG,2024-01-12 17:00:00+00:00,2024-01-15 02:45:00+00:00,16790.231,16836.15,,,timeout,480,45.91900000000169,91.09800000000338
HOLD_8H_17UTC_LONG,LONG,2024-01-15 17:00:00+00:00,2024-01-16 06:00:00+00:00,16824.784,16733.223,,,timeout,480,-91.56099999999788,-183.86199999999576
HOLD_8H_17UTC_LONG,LONG,2024-01-16 17:00:00+00:00,2024-01-17 02:45:00+00:00,16814.623,16798.266,,,timeout,480,-16.35699999999997,-33.453999999999944
HOLD_8H_17UTC_LONG,LONG,2024-01-17 17:00:00+00:00,2024-01-18 02:45:00+00:00,16682.45,16733.334,,,timeout,480,50.883999999998196,101.0279999999964
HOLD_8H_17UTC_LONG,LONG,2024-01-18 17:00:00+00:00,2024-01-19 02:45:00+00:00,16952.59,17031.056,,,timeout,480,78.46600000000035,156.1920000000007
HOLD_8H_17UTC_LONG,LONG,2024-01-19 17:00:00+00:00,2024-01-22 02:45:00+00:00,17141.046,17423.039,,,timeout,480,281.9930000000022,563.2460000000044
HOLD_8H_17UTC_LONG,LONG,2024-01-22 17:00:00+00:00,2024-01-23 02:45:00+00:00,17381.904,17351.177,,,timeout,480,-30.726999999998952,-62.19399999999791
HOLD_8H_17UTC_LONG,LONG,2024-01-23 17:00:00+00:00,2024-01-24 02:45:00+00:00,17343.495,17456.738,,,timeout,480,113.24300000000221,225.74600000000441
HOLD_8H_17UTC_LONG,LONG,2024-01-24 17:00:00+00:00,2024-01-25 02:45:00+00:00,17626.473,17473.072,,,timeout,480,-153.40100000000166,-307.5420000000033
HOLD_8H_17UTC_LONG,LONG,2024-01-25 17:00:00+00:00,2024-01-26 02:45:00+00:00,17606.078,17419.055,,,timeout,480,-187.02300000000105,-374.7860000000021
HOLD_8H_17UTC_LONG,LONG,2024-01-26 17:00:00+00:00,2024-01-29 02:45:00+00:00,17497.405,17417.761,,,timeout,480,-79.64400000000023,-160.02800000000047
HOLD_8H_17UTC_LONG,LONG,2024-01-29 17:00:00+00:00,2024-01-30 02:45:00+00:00,17472.344,17607.15,,,timeout,480,134.8060000000005,268.872000000001
HOLD_8H_17UTC_LONG,LONG,2024-01-30 17:00:00+00:00,2024-01-31 02:45:00+00:00,17533.333,17329.75,,,timeout,480,-203.58299999999872,-407.90599999999745
HOLD_8H_17UTC_LONG,LONG,2024-01-31 17:00:00+00:00,2024-02-01 02:45:00+00:00,17239.516,17220.122,,,timeout,480,-19.394000000000233,-39.52800000000047
HOLD_8H_17UTC_LONG,LONG,2024-02-01 17:00:00+00:00,2024-02-02 02:45:00+00:00,17232.505,17521.145,,,timeout,480,288.6399999999994,576.5399999999988
HOLD_8H_17UTC_LONG,LONG,2024-02-02 17:00:00+00:00,2024-02-05 02:45:00+00:00,17613.31,17587.439,,,timeout,480,-25.871000000002823,-52.48200000000565
HOLD_8H_17UTC_LONG,LONG,2024-02-05 17:00:00+00:00,2024-02-06 02:45:00+00:00,17571.947,17642.662,,,timeout,480,70.71500000000015,140.69000000000028
HOLD_8H_17UTC_LONG,LONG,2024-02-06 17:00:00+00:00,2024-02-07 02:45:00+00:00,17501.029,17593.167,,,timeout,480,92.13800000000265,183.5360000000053
