tag,side,entry_ts,exit_ts,entry_px,exit_px,stop_px,target_px,exit_reason,hold_bars_actual,pnl_pts,pnl_usd
HTF_60m_BR20_S100_T200,LONG,2026-02-06 18:00:00+00:00,2026-02-08 23:00:00+00:00,25005.441,25205.441,24905.441,25205.441,target,4,200.0,399.26
HTF_60m_BR20_S100_T200,LONG,2026-02-06 21:00:00+00:00,2026-02-09 00:00:00+00:00,25057.824,25257.824,24957.824,25257.824,target,2,200.0,399.26
HTF_60m_BR20_S100_T200,LONG,2026-02-09 00:00:00+00:00,2026-02-09 04:00:00+00:00,25190.755,25101.25,25090.755,25390.755,timeout,4,-89.50500000000102,-179.75000000000205
HTF_60m_BR20_S100_T200,LONG,2026-02-09 17:00:00+00:00,2026-02-09 21:00:00+00:00,25304.274,25284.179,25204.274,25504.274,timeout,4,-20.095000000001164,-40.93000000000233
HTF_60m_BR20_S100_T200,SHORT,2026-02-10 21:00:00+00:00,2026-02-11 01:00:00+00:00,25134.429,25234.929,25234.429,24934.429,stop,3,-100.5,-201.74
HTF_60m_BR20_S100_T200,LONG,2026-02-11 14:00:00+00:00,2026-02-11 15:00:00+00:00,25362.728,25262.228,25262.728,25562.728,stop,1,-100.5,-201.74
HTF_60m_BR20_S100_T200,LONG,2026-02-12 14:00:00+00:00,2026-02-12 15:00:00+00:00,25317.185,25216.685,25217.185,25517.185,stop,1,-100.5,-201.74
HTF_60m_BR20_S100_T200,SHORT,2026-02-12 16:00:00+00:00,2026-02-12 18:00:00+00:00,24932.934,24732.934,25032.934,24732.934,target,2,200.0,399.26
HTF_60m_BR20_S100_T200,SHORT,2026-02-12 17:00:00+00:00,2026-02-12 21:00:00+00:00,24800.696,24725.204,24900.696,24600.696,timeout,4,75.49199999999837,150.24399999999673
HTF_60m_BR20_S100_T200,SHORT,2026-02-12 21:00:00+00:00,2026-02-13 00:00:00+00:00,24682.77,24783.27,24782.77,24482.77,stop,2,-100.5,-201.74
HTF_60m_BR20_S100_T200,LONG,2026-02-13 18:00:00+00:00,2026-02-13 20:00:00+00:00,24868.887,24768.387,24768.887,25068.887,stop,2,-100.5,-201.74
HTF_60m_BR20_S100_T200,SHORT,2026-02-17 02:00:00+00:00,2026-02-17 06:00:00+00:00,24593.385,24560.38,24693.385,24393.385,timeout,4,33.00499999999738,65.26999999999477
HTF_60m_BR20_S100_T200,SHORT,2026-02-17 04:00:00+00:00,2026-02-17 08:00:00+00:00,24539.619,24640.119,24639.619,24339.619,stop,4,-100.5,-201.74
HTF_60m_BR20_S100_T200,SHORT,2026-02-17 15:00:00+00:00,2026-02-17 16:00:00+00:00,24414.614,24515.114,24514.614,24214.614,stop,1,-100.5,-201.74
HTF_60m_BR20_S100_T200,LONG,2026-02-17 19:00:00+00:00,2026-02-17 20:00:00+00:00,24775.584,24675.084,24675.584,24975.584,stop,1,-100.5,-201.74
HTF_60m_BR20_S100_T200,LONG,2026-02-18 09:00:00+00:00,2026-02-18 13:00:00+00:00,24840.109,24763.364,24740.109,25040.109,timeout,4,-76.74499999999898,-154.22999999999797
HTF_60m_BR20_S100_T200,LONG,2026-02-18 16:00:00+00:00,2026-02-18 18:00:00+00:00,25020.669,24920.169,24920.669,25220.669,stop,2,-100.5,-201.74
HTF_60m_BR20_S100_T200,LONG,2026-02-20 16:00:00+00:00,2026-02-20 17:00:00+00:00,25061.736,24961.236,24961.736,25261.736,stop,1,-100.5,-201.74
HTF_60m_BR20_S100_T200,SHORT,2026-02-23 16:00:00+00:00,2026-02-23 20:00:00+00:00,24689.067,24712.546,24789.067,24489.067,timeout,4,-23.47899999999936,-47.69799999999872
HTF_60m_BR20_S100_T200,SHORT,2026-02-23 17:00:00+00:00,2026-02-23 21:00:00+00:00,24680.614,24727.7,24780.614,24480.614,timeout,4,-47.08599999999933,-94.91199999999866
HTF_60m_BR20_S100_T200,LONG,2026-02-24 16:00:00+00:00,2026-02-24 20:00:00+00:00,24922.55,24977.416,24822.55,25122.55,timeout,4,54.866000000001804,108.99200000000361
HTF_60m_BR20_S100_T200,LONG,2026-02-24 18:00:00+00:00,2026-02-24 23:00:00+00:00,24990.922,24994.241,24890.922,25190.922,timeout,4,3.319000000003143,5.898000000006286
HTF_60m_BR20_S100_T200,LONG,2026-02-25 02:00:00+00:00,2026-02-25 03:00:00+00:00,25054.117,24953.617,24954.117,25254.117,stop,1,-100.5,-201.74
HTF_60m_BR20_S100_T200,LONG,2026-02-25 12:00:00+00:00,2026-02-25 14:00:00+00:00,25073.1,25273.1,24973.1,25273.1,target,2,200.0,399.26
HTF_60m_BR20_S100_T200,LONG,2026-02-25 13:00:00+00:00,2026-02-25 14:00:00+00:00,25090.122,25290.122,24990.122,25290.122,target,1,200.0,399.26
HTF_60m_BR20_S100_T200,LONG,2026-02-25 14:00:00+00:00,2026-02-25 15:00:00+00:00,25100.969,25300.969,25000.969,25300.969,target,1,200.0,399.26
HTF_60m_BR20_S100_T200,LONG,2026-02-25 15:00:00+00:00,2026-02-25 19:00:00+00:00,25294.208,25318.694,25194.208,25494.208,timeout,4,24.486000000000786,48.23200000000157
HTF_60m_BR20_S100_T200,LONG,2026-02-25 20:00:00+00:00,2026-02-26 01:00:00+00:00,25319.863,25219.363,25219.863,25519.863,stop,4,-100.5,-201.74
HTF_60m_BR20_S100_T200,LONG,2026-02-25 21:00:00+00:00,2026-02-25 23:00:00+00:00,25335.19,25234.69,25235.19,25535.19,stop,1,-100.5,-201.74
HTF_60m_BR20_S100_T200,SHORT,2026-02-26 15:00:00+00:00,2026-02-26 16:00:00+00:00,25145.825,24945.825,25245.825,24945.825,target,1,200.0,399.26
HTF_60m_BR20_S100_T200,SHORT,2026-02-26 16:00:00+00:00,2026-02-26 20:00:00+00:00,24956.709,25036.586,25056.709,24756.709,timeout,4,-79.87700000000041,-160.49400000000082
HTF_60m_BR20_S100_T200,SHORT,2026-02-27 14:00:00+00:00,2026-02-27 15:00:00+00:00,24828.268,24928.768,24928.268,24628.268,stop,1,-100.5,-201.74
HTF_60m_BR20_S100_T200,SHORT,2026-03-02 00:00:00+00:00,2026-03-02 01:00:00+00:00,24700.685,24801.185,24800.685,24500.685,stop,1,-100.5,-201.74
HTF_60m_BR20_S100_T200,SHORT,2026-03-02 07:00:00+00:00,2026-03-02 11:00:00+00:00,24550.435,24650.935,24650.435,24350.435,stop,4,-100.5,-201.74
HTF_60m_BR20_S100_T200,LONG,2026-03-02 17:00:00+00:00,2026-03-02 21:00:00+00:00,24995.547,24958.473,24895.547,25195.547,timeout,4,-37.073999999996886,-74.88799999999377
HTF_60m_BR20_S100_T200,LONG,2026-03-02 18:00:00+00:00,2026-03-02 20:00:00+00:00,25027.239,24926.739,24927.239,25227.239,stop,2,-100.5,-201.74
HTF_60m_BR20_S100_T200,LONG,2026-03-02 20:00:00+00:00,2026-03-02 21:00:00+00:00,25044.069,24943.569,24944.069,25244.069,stop,1,-100.5,-201.74
HTF_60m_BR20_S100_T200,SHORT,2026-03-03 09:00:00+00:00,2026-03-03 13:00:00+00:00,24479.717,24460.858,24579.717,24279.717,timeout,4,18.85900000000038,36.978000000000755
HTF_60m_BR20_S100_T200,SHORT,2026-03-03 10:00:00+00:00,2026-03-03 12:00:00+00:00,24417.88,24518.38,24517.88,24217.88,stop,2,-100.5,-201.74
HTF_60m_BR20_S100_T200,LONG,2026-03-04 16:00:00+00:00,2026-03-04 20:00:00+00:00,25092.261,25087.43,24992.261,25292.261,timeout,4,-4.830999999998312,-10.401999999996624
HTF_60m_BR20_S100_T200,LONG,2026-03-04 19:00:00+00:00,2026-03-04 21:00:00+00:00,25159.664,25059.164,25059.664,25359.664,stop,2,-100.5,-201.74
HTF_60m_BR20_S100_T200,SHORT,2026-03-05 18:00:00+00:00,2026-03-05 20:00:00+00:00,24771.177,24871.677,24871.177,24571.177,stop,2,-100.5,-201.74
