tag,side,entry_ts,exit_ts,entry_px,exit_px,stop_px,target_px,exit_reason,hold_bars_actual,pnl_pts,pnl_usd
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-25 04:30:00+00:00,2026-03-25 06:30:00+00:00,24205.389,24129.889,24130.389,24355.389,stop,4,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-25 05:00:00+00:00,2026-03-25 06:00:00+00:00,24210.883,24135.383,24135.883,24360.883,stop,2,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-25 06:00:00+00:00,2026-03-25 08:00:00+00:00,24171.095,24246.595,24246.095,24021.095,stop,4,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-25 06:30:00+00:00,2026-03-25 07:30:00+00:00,24134.505,24210.005,24209.505,23984.505,stop,2,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-25 08:30:00+00:00,2026-03-25 09:00:00+00:00,24296.416,24220.916,24221.416,24446.416,stop,1,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-25 10:00:00+00:00,2026-03-25 12:00:00+00:00,24246.022,24222.544,24171.022,24396.022,timeout,4,-23.477999999999156,-47.695999999998314
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-25 11:30:00+00:00,2026-03-25 12:00:00+00:00,24279.294,24203.794,24204.294,24429.294,stop,1,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-25 12:00:00+00:00,2026-03-25 12:30:00+00:00,24287.395,24211.895,24212.395,24437.395,stop,1,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-25 14:00:00+00:00,2026-03-25 14:30:00+00:00,24157.206,24232.706,24232.206,24007.206,stop,1,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-25 15:00:00+00:00,2026-03-25 15:30:00+00:00,24273.834,24198.334,24198.834,24423.834,stop,1,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-25 16:00:00+00:00,2026-03-25 17:30:00+00:00,24165.022,24240.522,24240.022,24015.022,stop,3,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-25 17:00:00+00:00,2026-03-25 18:30:00+00:00,24210.4,24134.9,24135.4,24360.4,stop,3,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-25 17:30:00+00:00,2026-03-25 18:30:00+00:00,24220.806,24145.306,24145.806,24370.806,stop,2,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-25 18:30:00+00:00,2026-03-25 22:00:00+00:00,24199.772,24114.494,24274.772,24049.772,timeout,4,85.27800000000207,169.81600000000412
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-25 19:00:00+00:00,2026-03-25 22:30:00+00:00,24141.706,24104.628,24216.706,23991.706,timeout,4,37.0779999999977,73.4159999999954
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-25 19:30:00+00:00,2026-03-25 23:00:00+00:00,24140.495,24101.545,24215.495,23990.495,timeout,4,38.95000000000073,77.16000000000146
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-25 22:30:00+00:00,2026-03-26 00:00:00+00:00,24113.529,24189.029,24188.529,23963.529,stop,3,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-25 23:00:00+00:00,2026-03-26 00:00:00+00:00,24103.289,24178.789,24178.289,23953.289,stop,2,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-25 23:30:00+00:00,2026-03-26 00:00:00+00:00,24100.001,24175.501,24175.001,23950.001,stop,1,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-26 00:30:00+00:00,2026-03-26 02:00:00+00:00,24182.245,24106.745,24107.245,24332.245,stop,3,-75.5,-151.74
