entry_ts,exit_ts,side,entry_px,exit_px,exit_reason,pnl_pts,pnl_usd,year,month,day
2024-01-02 19:00:00+00:00,2024-01-02 20:00:00.143000+00:00,LONG,16522.271,16479.207,timeout,-43.064000000002125,-86.86800000000424,2024,2024-01,2024-01-02
2024-01-03 19:00:00+00:00,2024-01-03 20:00:00.519000+00:00,LONG,16411.361,16416.289,timeout,4.927999999999884,9.115999999999767,2024,2024-01,2024-01-03
2024-01-04 19:00:00+00:00,2024-01-04 20:00:00.205000+00:00,LONG,16344.521,16323.689,timeout,-20.832000000000335,-42.40400000000067,2024,2024-01,2024-01-04
2024-01-05 19:00:00+00:00,2024-01-05 20:00:00.197000+00:00,LONG,16330.281,16263.239,timeout,-67.04200000000128,-134.82400000000257,2024,2024-01,2024-01-05
2024-01-08 19:00:00+00:00,2024-01-08 20:00:00.507000+00:00,LONG,16584.831,16626.009,timeout,41.177999999999884,81.61599999999977,2024,2024-01,2024-01-08
2024-01-09 19:00:00+00:00,2024-01-09 20:00:00.169000+00:00,LONG,16690.113,16677.159,timeout,-12.954000000001543,-26.648000000003083,2024,2024-01,2024-01-09
2024-01-10 19:00:00+00:00,2024-01-10 20:00:00.176000+00:00,LONG,16773.711,16828.039,timeout,54.32800000000134,107.91600000000268,2024,2024-01,2024-01-10
2024-01-11 19:00:00+00:00,2024-01-11 20:00:00.246000+00:00,LONG,16794.673,16834.599,timeout,39.925999999999476,79.11199999999896,2024,2024-01,2024-01-11
2024-01-12 19:00:00+00:00,2024-01-12 20:00:00.322000+00:00,LONG,16839.991,16810.579,timeout,-29.412000000000262,-59.564000000000526,2024,2024-01,2024-01-12
2024-01-16 19:00:00+00:00,2024-01-16 20:00:00.179000+00:00,LONG,16766.503,16789.637,timeout,23.133999999998196,45.52799999999639,2024,2024-01,2024-01-16
2024-01-17 19:00:00+00:00,2024-01-17 20:00:00.162000+00:00,LONG,16632.511,16698.393,timeout,65.88200000000143,131.02400000000284,2024,2024-01,2024-01-17
2024-01-18 19:00:00+00:00,2024-01-18 20:00:00.219000+00:00,LONG,16889.171,16971.603,timeout,82.4320000000007,164.1240000000014,2024,2024-01,2024-01-18
2024-01-19 19:00:00+00:00,2024-01-19 20:00:00.133000+00:00,LONG,17267.37,17300.347,timeout,32.97700000000259,65.21400000000519,2024,2024-01,2024-01-19
2024-01-22 19:00:00+00:00,2024-01-22 20:00:00.191000+00:00,LONG,17350.846,17338.97,timeout,-11.876000000000204,-24.492000000000406,2024,2024-01,2024-01-22
2024-01-23 19:00:00+00:00,2024-01-23 20:00:00.388000+00:00,LONG,17357.994,17370.158,timeout,12.16400000000067,23.58800000000134,2024,2024-01,2024-01-23
2024-01-24 19:00:00+00:00,2024-01-24 20:00:00.116000+00:00,LONG,17590.246,17539.649,timeout,-50.596999999997934,-101.93399999999586,2024,2024-01,2024-01-24
2024-01-25 19:00:00+00:00,2024-01-25 20:00:00.172000+00:00,LONG,17457.39,17487.803,timeout,30.413000000000466,60.08600000000093,2024,2024-01,2024-01-25
2024-01-26 19:00:00+00:00,2024-01-26 20:00:00.215000+00:00,LONG,17406.513,17447.96,timeout,41.447000000000116,82.15400000000024,2024,2024-01,2024-01-26
2024-01-29 19:00:00+00:00,2024-01-29 20:00:00.182000+00:00,LONG,17478.546,17516.103,timeout,37.5570000000007,74.3740000000014,2024,2024-01,2024-01-29
2024-01-30 19:00:00+00:00,2024-01-30 20:00:00.153000+00:00,LONG,17463.238,17481.581,timeout,18.34299999999712,35.945999999994235,2024,2024-01,2024-01-30
2024-01-31 19:00:00+00:00,2024-01-31 20:00:00.422000+00:00,LONG,17282.683,17282.758,timeout,0.0750000000007276,-0.5899999999985448,2024,2024-01,2024-01-31
2024-02-01 19:00:00+00:00,2024-02-01 20:00:00.185000+00:00,LONG,17279.28,17336.26,timeout,56.97999999999956,113.21999999999913,2024,2024-02,2024-02-01
2024-02-02 19:00:00+00:00,2024-02-02 20:00:00.214000+00:00,LONG,17639.502,17672.139,timeout,32.63699999999881,64.53399999999762,2024,2024-02,2024-02-02
2024-02-05 19:00:00+00:00,2024-02-05 20:00:00.363000+00:00,LONG,17609.236,17646.492,timeout,37.255999999997584,73.77199999999517,2024,2024-02,2024-02-05
2024-02-06 19:00:00+00:00,2024-02-06 20:00:00.220000+00:00,LONG,17544.635,17548.036,timeout,3.401000000001659,6.062000000003318,2024,2024-02,2024-02-06
2024-02-07 19:00:00+00:00,2024-02-07 20:00:00.219000+00:00,LONG,17764.09,17764.812,timeout,0.7220000000015716,0.7040000000031432,2024,2024-02,2024-02-07
2024-02-08 19:00:00+00:00,2024-02-08 20:00:00.144000+00:00,LONG,17789.624,17781.769,timeout,-7.854999999999563,-16.449999999999125,2024,2024-02,2024-02-08
2024-02-09 19:00:00+00:00,2024-02-09 20:00:00.234000+00:00,LONG,17957.78,17972.937,timeout,15.157000000002881,29.574000000005764,2024,2024-02,2024-02-09
2024-02-12 19:00:00+00:00,2024-02-12 20:00:00.065000+00:00,LONG,17943.913,17872.337,timeout,-71.57600000000093,-143.89200000000187,2024,2024-02,2024-02-12
2024-02-13 19:00:00+00:00,2024-02-13 20:00:00.223000+00:00,LONG,17586.803,17506.348,timeout,-80.45499999999811,-161.64999999999623,2024,2024-02,2024-02-13
2024-02-14 19:00:00+00:00,2024-02-14 20:00:00.292000+00:00,LONG,17713.559,17723.747,timeout,10.187999999998283,19.635999999996567,2024,2024-02,2024-02-14
2024-02-15 19:00:00+00:00,2024-02-15 20:00:00.481000+00:00,LONG,17847.211,17842.56,timeout,-4.650999999998021,-10.041999999996042,2024,2024-02,2024-02-15
2024-02-16 19:00:00+00:00,2024-02-16 20:00:00.153000+00:00,LONG,17815.157,17729.692,timeout,-85.46500000000015,-171.6700000000003,2024,2024-02,2024-02-16
