name,trades,wr,pnl,per_day,per_trade,n_days,max_dd,worst_day,best_day,trades_per_day,sharpe
L_RSI_EXT_FOLLOW+HTF30+NY,7,0.14285714285714285,-95.41399999998946,-15.902333333331576,-13.630571428569922,6,-132.8479999999958,-23.665999999999475,15.566000000002095,1.1666666666666667,-1.026317672532393
E_VWAP_PULL_10_20+HTF30,235,0.3829787234042553,-129.56099999999986,-2.699187499999997,-0.5513234042553186,48,-467.9120000000479,-205.95399999999847,113.06799999999026,4.895833333333333,-0.04833340765143663
E_VWAP_PULL_10_20+NY,97,0.35051546391752575,-140.43400000000952,-5.01550000000034,-1.4477731958763869,28,-231.33599999999262,-111.41999999999388,77.26399999999877,3.4642857142857144,-0.10827073274324425
I_ORB15_10_20+HTF30,22,0.2727272727272727,-196.97099999999895,-8.953227272727226,-8.953227272727226,22,-235.0710000000027,-50.487999999999595,38.10000000000378,1.0,-0.34650796065115175
L_RSI_EXT_80_20_10_20+HTF30+ATR5+NY,54,0.3148148148148148,-197.33699999999317,-12.333562499999573,-3.6543888888887626,16,-332.28099999999694,-164.19799999998793,48.9059999999986,3.375,-0.23788588126277072
L_RSI_EXT_80_20_10_20+HTF30+NY,54,0.3148148148148148,-197.33699999999317,-12.333562499999573,-3.6543888888887626,16,-332.28099999999694,-164.19799999998793,48.9059999999986,3.375,-0.23788588126277072
I_ORB15_15_30+HTF30,22,0.2727272727272727,-220.494,-10.022454545454545,-10.022454545454545,22,-278.5940000000038,-60.487999999999595,58.10000000000378,1.0,-0.29830543192491843
K_PIVOT_REV_8_16+HTF30+NY,53,0.2641509433962264,-310.51899999998443,-13.500826086955845,-5.858849056603479,23,-326.90399999998124,-75.08599999999656,62.27400000000082,2.3043478260869565,-0.40261566393890846
K_PIVOT_REV_8_16+HTF30+ATR5+NY,53,0.2641509433962264,-310.51899999998443,-13.500826086955845,-5.858849056603479,23,-326.90399999998124,-75.08599999999656,62.27400000000082,2.3043478260869565,-0.40261566393890846
K_PIVOT_REV_10_20+HTF30+ATR5+NY,49,0.24489795918367346,-405.5169999999978,-17.63117391304338,-8.275857142857097,23,-429.17599999999214,-135.51599999999365,39.44000000000029,2.130434782608696,-0.4245591703378423
K_PIVOT_REV_10_20+HTF30+NY,49,0.24489795918367346,-405.5169999999978,-17.63117391304338,-8.275857142857097,23,-429.17599999999214,-135.51599999999365,39.44000000000029,2.130434782608696,-0.4245591703378423
K_PIVOT_REV_8_16+NY,101,0.3069306930693069,-406.62199999998313,-15.639307692307044,-4.025960396039437,26,-474.8039999999678,-117.93800000000569,74.66100000000122,3.8846153846153846,-0.3320510223544287
L_RSI_EXT_FOLLOW+HTF30,59,0.2711864406779661,-423.0509999999596,-18.393521739128676,-7.170355932202704,23,-506.77299999996154,-115.75599999999685,53.83999999999767,2.5652173913043477,-0.5102835284625036
K_PIVOT_REV_10_20+NY,95,0.30526315789473685,-496.55299999998977,-19.098192307691914,-5.226873684210418,26,-691.7979999999865,-180.4480000000057,90.66100000000122,3.6538461538461537,-0.3168026566291242
L_RSI_EXT_80_20_10_20+ATR5,202,0.3613861386138614,-503.88599999995176,-11.451954545453448,-2.4944851485146127,44,-658.1369999999476,-164.19799999998793,120.79800000000074,4.590909090909091,-0.20899663198725746
L_RSI_EXT_80_20_10_20+HTF30,123,0.3333333333333333,-545.6249999999377,-14.358552631577307,-4.435975609755591,38,-653.0749999999334,-164.19799999998793,83.7320000000039,3.236842105263158,-0.28459218902017197
X_GAP_FADE_10_20+HTF30,44,0.20454545454545456,-573.9430000000016,-30.207526315789558,-13.044159090909126,19,-586.6450000000026,-102.90999999999708,38.452000000002734,2.3157894736842106,-0.5738406678159742
I_ORB15_10_20+ATR5,57,0.2807017543859649,-578.9929999999947,-14.845974358974223,-10.157771929824468,39,-593.182999999989,-53.70600000000238,35.765999999993944,1.4615384615384615,-0.6239051236197267
L_RSI_EXT_FOLLOW+NY,60,0.21666666666666667,-606.2559999999853,-30.312799999999264,-10.104266666666422,20,-637.7099999999897,-92.03199999998236,14.903999999998195,3.0,-1.1412560950156305
I_ORB15_15_30+ATR5,57,0.2807017543859649,-650.6540000000239,-16.68343589743651,-11.41498245614077,39,-685.0710000000172,-73.70600000000239,53.0979999999961,1.4615384615384615,-0.5392638819644977
