entry_ts,exit_ts,side,entry_px,exit_px,exit_reason,pnl_pts,pnl_usd,year,month,day
2025-09-14 22:00:00+00:00,2025-09-14 23:00:10.036000+00:00,LONG,24095.247,24106.569,timeout,11.322000000000116,21.904000000000234,2025,2025-09,2025-09-14
2025-09-15 22:00:00+00:00,2025-09-15 23:00:13.570000+00:00,LONG,24277.464,24273.62,timeout,-3.8440000000009604,-8.428000000001921,2025,2025-09,2025-09-15
2025-09-16 22:00:00+00:00,2025-09-16 23:00:13.696000+00:00,LONG,24282.78,24296.308,timeout,13.528000000002066,26.316000000004134,2025,2025-09,2025-09-16
2025-09-17 22:00:00+00:00,2025-09-17 22:34:54.193000+00:00,LONG,24252.63,24282.63,target,30.0,59.26,2025,2025-09,2025-09-17
2025-09-18 22:00:00+00:00,2025-09-18 23:00:08.058000+00:00,LONG,24472.758,24490.37,timeout,17.61199999999735,34.4839999999947,2025,2025-09,2025-09-18
2025-09-21 22:00:00+00:00,2025-09-21 23:00:09.291000+00:00,LONG,24601.442,24601.569,timeout,0.12700000000040745,-0.4859999999991851,2025,2025-09,2025-09-21
2025-09-22 22:00:00+00:00,2025-09-22 23:00:00.542000+00:00,LONG,24758.008,24745.492,timeout,-12.51600000000326,-25.772000000006518,2025,2025-09,2025-09-22
2025-09-23 22:00:00+00:00,2025-09-23 23:00:09.289000+00:00,LONG,24605.519,24612.469,timeout,6.950000000000728,13.160000000001455,2025,2025-09,2025-09-23
2025-09-24 22:00:00+00:00,2025-09-24 23:00:11.606000+00:00,LONG,24515.375,24512.086,timeout,-3.2890000000006694,-7.318000000001339,2025,2025-09,2025-09-24
2025-09-25 22:00:00+00:00,2025-09-25 22:07:32.061000+00:00,LONG,24401.931,24431.931,target,30.0,59.26,2025,2025-09,2025-09-25
2025-09-29 22:00:00+00:00,2025-09-29 23:00:06.800000+00:00,LONG,24594.997,24611.749,timeout,16.752000000000407,32.76400000000081,2025,2025-09,2025-09-29
2025-09-30 22:00:00+00:00,2025-09-30 22:30:06.034000+00:00,LONG,24623.227,24653.227,target,30.0,59.26,2025,2025-09,2025-09-30
2025-10-01 22:00:00+00:00,2025-10-01 23:00:01.230000+00:00,LONG,24791.453,24798.249,timeout,6.7959999999984575,12.851999999996915,2025,2025-10,2025-10-01
2025-10-02 22:00:00+00:00,2025-10-02 23:00:01.026000+00:00,LONG,24893.78,24895.014,timeout,1.2340000000003783,1.7280000000007567,2025,2025-10,2025-10-02
2025-10-05 22:00:00+00:00,2025-10-05 22:16:45.283000+00:00,LONG,24804.53,24834.53,target,30.0,59.26,2025,2025-10,2025-10-05
2025-10-06 22:00:00+00:00,2025-10-06 22:41:07.079000+00:00,LONG,24984.297,24953.797,stop,-30.5,-61.74,2025,2025-10,2025-10-06
2025-10-07 22:00:00+00:00,2025-10-07 23:00:07.998000+00:00,LONG,24859.205,24879.631,timeout,20.425999999999476,40.11199999999895,2025,2025-10,2025-10-07
2025-10-08 22:00:00+00:00,2025-10-08 23:00:00.390000+00:00,LONG,25156.269,25167.37,timeout,11.100999999998749,21.4619999999975,2025,2025-10,2025-10-08
2025-10-09 22:00:00+00:00,2025-10-09 23:00:00.484000+00:00,LONG,25107.464,25133.175,timeout,25.71099999999933,50.68199999999866,2025,2025-10,2025-10-09
2025-10-12 22:00:00+00:00,2025-10-12 22:00:10.629000+00:00,LONG,24383.203,24413.203,target,30.0,59.26,2025,2025-10,2025-10-12
2025-10-13 22:00:00+00:00,2025-10-13 23:00:00.541000+00:00,LONG,24731.247,24750.805,timeout,19.558000000000902,38.3760000000018,2025,2025-10,2025-10-13
2025-10-14 22:00:00+00:00,2025-10-14 22:00:51.005000+00:00,LONG,24583.008,24613.008,target,30.0,59.26,2025,2025-10,2025-10-14
2025-10-15 22:00:00+00:00,2025-10-15 22:04:06.386000+00:00,LONG,24768.758,24798.758,target,30.0,59.26,2025,2025-10,2025-10-15
2025-10-16 22:00:00+00:00,2025-10-16 22:00:43.192000+00:00,LONG,24626.258,24656.258,target,30.0,59.26,2025,2025-10,2025-10-16
2025-10-19 22:00:00+00:00,2025-10-19 22:03:22.819000+00:00,LONG,24926.486,24895.986,stop,-30.5,-61.74,2025,2025-10,2025-10-19
2025-10-20 22:00:00+00:00,2025-10-20 23:00:00.800000+00:00,LONG,25164.214,25156.925,timeout,-7.289000000000669,-15.318000000001339,2025,2025-10,2025-10-20
2025-10-21 22:00:00+00:00,2025-10-21 23:00:06.861000+00:00,LONG,25119.26,25109.447,timeout,-9.812999999998283,-20.365999999996564,2025,2025-10,2025-10-21
2025-10-22 22:00:00+00:00,2025-10-22 22:14:59.067000+00:00,LONG,24855.931,24885.931,target,30.0,59.26,2025,2025-10,2025-10-22
2025-10-23 22:00:00+00:00,2025-10-23 23:00:00.596000+00:00,LONG,25131.181,25140.316,timeout,9.1349999999984,17.5299999999968,2025,2025-10,2025-10-23
2025-10-26 22:00:00+00:00,2025-10-26 22:00:44.878000+00:00,LONG,25609.081,25578.581,stop,-30.5,-61.74,2025,2025-10,2025-10-26
2025-10-27 22:00:00+00:00,2025-10-27 23:00:06.749000+00:00,LONG,25854.672,25852.925,timeout,-1.7469999999993888,-4.233999999998778,2025,2025-10,2025-10-27
2025-10-28 22:00:00+00:00,2025-10-28 23:00:00.277000+00:00,LONG,26039.001,26028.936,timeout,-10.06499999999869,-20.86999999999738,2025,2025-10,2025-10-28
2025-10-29 22:00:00+00:00,2025-10-29 22:00:10.158000+00:00,LONG,26021.453,26051.453,target,30.0,59.26,2025,2025-10,2025-10-29
2025-10-30 22:00:00+00:00,2025-10-30 23:00:00.355000+00:00,LONG,26023.03,26012.925,timeout,-10.104999999999563,-20.949999999999125,2025,2025-10,2025-10-30
2026-03-08 22:00:00+00:00,2026-03-08 22:00:08.259000+00:00,LONG,24432.725,24402.225,stop,-30.5,-61.74,2026,2026-03,2026-03-08
2026-03-09 22:00:00+00:00,2026-03-09 22:00:52.899000+00:00,LONG,24949.905,24919.405,stop,-30.5,-61.74,2026,2026-03,2026-03-09
2026-03-10 22:00:00+00:00,2026-03-10 22:01:29.386000+00:00,LONG,24992.819,24962.319,stop,-30.5,-61.74,2026,2026-03,2026-03-10
2026-03-11 22:00:00+00:00,2026-03-11 22:01:50.508000+00:00,LONG,24926.497,24895.997,stop,-30.5,-61.74,2026,2026-03,2026-03-11
2026-03-12 22:00:00+00:00,2026-03-12 22:01:00.437000+00:00,LONG,24564.251,24533.751,stop,-30.5,-61.74,2026,2026-03,2026-03-12
2026-03-15 22:00:00+00:00,2026-03-15 22:00:15.516000+00:00,LONG,24314.442,24283.942,stop,-30.5,-61.74,2026,2026-03,2026-03-15
2026-03-16 22:00:00+00:00,2026-03-16 22:03:00.610000+00:00,LONG,24654.853,24624.353,stop,-30.5,-61.74,2026,2026-03,2026-03-16
2026-03-17 22:00:00+00:00,2026-03-17 22:39:25.689000+00:00,LONG,24796.236,24765.736,stop,-30.5,-61.74,2026,2026-03,2026-03-17
2026-03-18 22:00:00+00:00,2026-03-18 22:05:40.047000+00:00,LONG,24405.519,24375.019,stop,-30.5,-61.74,2026,2026-03,2026-03-18
2026-03-19 22:00:00+00:00,2026-03-19 22:04:37.640000+00:00,LONG,24431.792,24401.292,stop,-30.5,-61.74,2026,2026-03,2026-03-19
2026-03-22 22:00:00+00:00,2026-03-22 22:00:09.073000+00:00,LONG,23689.586,23719.586,target,30.0,59.26,2026,2026-03,2026-03-22
2026-03-23 22:00:00+00:00,2026-03-23 22:06:33.057000+00:00,LONG,24195.78,24165.28,stop,-30.5,-61.74,2026,2026-03,2026-03-23
2026-03-24 22:00:00+00:00,2026-03-24 22:15:54.194000+00:00,LONG,24231.357,24200.857,stop,-30.5,-61.74,2026,2026-03,2026-03-24
2026-03-25 22:00:00+00:00,2026-03-25 22:16:32.707000+00:00,LONG,24145.013,24114.513,stop,-30.5,-61.74,2026,2026-03,2026-03-25
2026-03-26 22:00:00+00:00,2026-03-26 22:40:58.265000+00:00,LONG,23661.158,23691.158,target,30.0,59.26,2026,2026-03,2026-03-26
2026-03-29 22:00:00+00:00,2026-03-29 22:00:11.255000+00:00,LONG,23033.942,23003.442,stop,-30.5,-61.74,2026,2026-03,2026-03-29
2026-03-30 22:00:00+00:00,2026-03-30 22:05:13.113000+00:00,LONG,22934.464,22964.464,target,30.0,59.26,2026,2026-03,2026-03-30
2026-03-31 22:00:00+00:00,2026-03-31 22:03:58.741000+00:00,LONG,23719.56,23749.56,target,30.0,59.26,2026,2026-03,2026-03-31
2026-04-01 22:00:00+00:00,2026-04-01 23:00:00.624000+00:00,LONG,24012.356,23997.447,timeout,-14.90899999999965,-30.5579999999993,2026,2026-04,2026-04-01
2026-04-05 22:00:00+00:00,2026-04-05 22:00:32.672000+00:00,LONG,23896.214,23865.714,stop,-30.5,-61.74,2026,2026-04,2026-04-05
2026-04-06 22:00:00+00:00,2026-04-06 22:06:28.127000+00:00,LONG,24182.751,24212.751,target,30.0,59.26,2026,2026-04,2026-04-06
2026-04-07 22:00:00+00:00,2026-04-07 22:00:09.537000+00:00,LONG,24346.569,24376.569,target,30.0,59.26,2026,2026-04,2026-04-07
2026-04-08 22:00:00+00:00,2026-04-08 23:00:06.457000+00:00,LONG,24868.251,24860.325,timeout,-7.925999999999476,-16.59199999999895,2026,2026-04,2026-04-08
2026-04-09 22:00:00+00:00,2026-04-09 22:55:58.328000+00:00,LONG,25070.193,25039.693,stop,-30.5,-61.74,2026,2026-04,2026-04-09
2026-04-12 22:00:00+00:00,2026-04-12 22:00:15.045000+00:00,LONG,24779.519,24809.519,target,30.0,59.26,2026,2026-04,2026-04-12
2026-04-13 22:00:00+00:00,2026-04-13 23:00:00.476000+00:00,LONG,25416.183,25433.066,timeout,16.882999999997992,33.02599999999598,2026,2026-04,2026-04-13
2026-04-14 22:00:00+00:00,2026-04-14 23:00:01.049000+00:00,LONG,25821.831,25833.616,timeout,11.785000000003492,22.830000000006986,2026,2026-04,2026-04-14
2026-04-15 22:00:00+00:00,2026-04-15 22:37:12.063000+00:00,LONG,26192.358,26222.358,target,30.0,59.26,2026,2026-04,2026-04-15
2026-04-16 22:00:00+00:00,2026-04-16 23:00:00.436000+00:00,LONG,26306.442,26319.197,timeout,12.755000000001019,24.77000000000204,2026,2026-04,2026-04-16
2026-04-19 22:00:00+00:00,2026-04-19 22:00:11.717000+00:00,LONG,26442.975,26412.475,stop,-30.5,-61.74,2026,2026-04,2026-04-19
2026-04-20 22:00:00+00:00,2026-04-20 22:03:08.156000+00:00,LONG,26615.053,26645.053,target,30.0,59.26,2026,2026-04,2026-04-20
2026-04-21 22:00:00+00:00,2026-04-21 23:00:05.943000+00:00,LONG,26585.811,26589.216,timeout,3.404999999998836,6.0699999999976715,2026,2026-04,2026-04-21
2026-04-22 22:00:00+00:00,2026-04-22 23:00:00.427000+00:00,LONG,26921.086,26940.261,timeout,19.174999999999272,37.60999999999854,2026,2026-04,2026-04-22
2026-04-23 22:00:00+00:00,2026-04-23 22:05:01.794000+00:00,LONG,26858.586,26888.586,target,30.0,59.26,2026,2026-04,2026-04-23
2026-04-26 22:00:00+00:00,2026-04-26 22:03:24.046000+00:00,LONG,27265.986,27235.486,stop,-30.5,-61.74,2026,2026-04,2026-04-26
2026-04-27 22:00:00+00:00,2026-04-27 22:05:41.764000+00:00,LONG,27292.031,27322.031,target,30.0,59.26,2026,2026-04,2026-04-27
2026-04-28 22:00:00+00:00,2026-04-28 23:00:01.198000+00:00,LONG,27075.647,27090.564,timeout,14.916999999997643,29.093999999995287,2026,2026-04,2026-04-28
2026-04-29 22:00:00+00:00,2026-04-29 22:01:13.464000+00:00,LONG,27088.3,27118.3,target,30.0,59.26,2026,2026-04,2026-04-29
2026-04-30 22:00:00+00:00,2026-04-30 22:03:07.016000+00:00,LONG,27512.236,27481.736,stop,-30.5,-61.74,2026,2026-04,2026-04-30
2026-05-03 22:00:00+00:00,2026-05-03 22:00:31.995000+00:00,LONG,27772.297,27802.297,target,30.0,59.26,2026,2026-05,2026-05-03
2026-05-04 22:00:00+00:00,2026-05-04 23:00:00.499000+00:00,LONG,27644.258,27636.0,timeout,-8.25800000000163,-17.256000000003258,2026,2026-05,2026-05-04
2026-05-05 22:00:00+00:00,2026-05-05 22:37:38.335000+00:00,LONG,28141.431,28171.431,target,30.0,59.26,2026,2026-05,2026-05-05
2026-05-06 22:00:00+00:00,2026-05-06 22:02:50.619000+00:00,LONG,28548.247,28578.247,target,30.0,59.26,2026,2026-05,2026-05-06
2026-05-07 22:00:00+00:00,2026-05-07 22:03:12.159000+00:00,LONG,28458.758,28488.758,target,30.0,59.26,2026,2026-05,2026-05-07
2026-05-10 22:00:00+00:00,2026-05-10 22:01:33.373000+00:00,LONG,29187.226,29156.726,stop,-30.5,-61.74,2026,2026-05,2026-05-10
2026-05-11 22:00:00+00:00,2026-05-11 22:19:00.772000+00:00,LONG,29293.333,29323.333,target,30.0,59.26,2026,2026-05,2026-05-11
2026-05-12 22:00:00+00:00,2026-05-12 22:17:27.072000+00:00,LONG,29037.117,29067.117,target,30.0,59.26,2026,2026-05,2026-05-12
2026-05-13 22:00:00+00:00,2026-05-13 22:17:23.242000+00:00,LONG,29436.758,29466.758,target,30.0,59.26,2026,2026-05,2026-05-13
2026-05-14 22:00:00+00:00,2026-05-14 23:00:00.385000+00:00,LONG,29594.024,29607.224,timeout,13.19999999999709,25.65999999999418,2026,2026-05,2026-05-14
2026-05-17 22:00:00+00:00,2026-05-17 22:00:11.017000+00:00,LONG,29038.809,29068.809,target,30.0,59.26,2026,2026-05,2026-05-17
2026-05-18 22:00:00+00:00,2026-05-18 22:00:17.674000+00:00,LONG,29000.203,29030.203,target,30.0,59.26,2026,2026-05,2026-05-18
2026-05-19 22:00:00+00:00,2026-05-19 22:18:11.816000+00:00,LONG,28834.741,28804.241,stop,-30.5,-61.74,2026,2026-05,2026-05-19
2026-05-20 22:00:00+00:00,2026-05-20 22:02:06.851000+00:00,LONG,29170.442,29139.942,stop,-30.5,-61.74,2026,2026-05,2026-05-20
2026-05-21 22:00:00+00:00,2026-05-21 22:01:59.704000+00:00,LONG,29370.91,29400.91,target,30.0,59.26,2026,2026-05,2026-05-21
2026-05-24 22:00:00+00:00,2026-05-24 22:00:52.538000+00:00,LONG,29652.214,29682.214,target,30.0,59.26,2026,2026-05,2026-05-24
2026-05-25 22:00:00+00:00,2026-05-25 22:00:09.131000+00:00,LONG,29901.831,29871.331,stop,-30.5,-61.74,2026,2026-05,2026-05-25
2026-05-26 22:00:00+00:00,2026-05-26 22:08:44.740000+00:00,LONG,29994.692,29964.192,stop,-30.5,-61.74,2026,2026-05,2026-05-26
2026-05-27 22:00:00+00:00,2026-05-27 22:09:20.111000+00:00,LONG,30045.714,30015.214,stop,-30.5,-61.74,2026,2026-05,2026-05-27
2026-05-28 22:00:00+00:00,2026-05-28 22:05:29.394000+00:00,LONG,30256.663,30286.663,target,30.0,59.26,2026,2026-05,2026-05-28
2026-05-31 22:00:00+00:00,2026-05-31 22:00:41.344000+00:00,LONG,30345.633,30375.633,target,30.0,59.26,2026,2026-05,2026-05-31
2026-06-01 22:00:00+00:00,2026-06-01 22:00:16.738000+00:00,LONG,30490.78,30460.28,stop,-30.5,-61.74,2026,2026-06,2026-06-01
2026-06-02 22:00:00+00:00,2026-06-02 22:51:49.861000+00:00,LONG,30694.564,30664.064,stop,-30.5,-61.74,2026,2026-06,2026-06-02
2026-06-03 22:00:00+00:00,2026-06-03 22:01:05.427000+00:00,LONG,30392.475,30422.475,target,30.0,59.26,2026,2026-06,2026-06-03
2026-06-04 22:00:00+00:00,2026-06-04 22:11:41.745000+00:00,LONG,30351.923,30321.423,stop,-30.5,-61.74,2026,2026-06,2026-06-04
2026-06-07 22:00:00+00:00,2026-06-07 22:00:16.397000+00:00,LONG,28824.975,28794.475,stop,-30.5,-61.74,2026,2026-06,2026-06-07
2026-06-08 22:00:00+00:00,2026-06-08 22:02:31.148000+00:00,LONG,29414.225,29383.725,stop,-30.5,-61.74,2026,2026-06,2026-06-08
2026-06-09 22:00:00+00:00,2026-06-09 22:00:22.384000+00:00,LONG,29044.851,29014.351,stop,-30.5,-61.74,2026,2026-06,2026-06-09
2026-06-10 22:00:00+00:00,2026-06-10 22:00:25.326000+00:00,LONG,28418.325,28387.825,stop,-30.5,-61.74,2026,2026-06,2026-06-10
2026-06-11 22:00:00+00:00,2026-06-11 22:00:36.486000+00:00,LONG,29425.224,29455.224,target,30.0,59.26,2026,2026-06,2026-06-11
2026-06-14 22:00:00+00:00,2026-06-14 22:00:13.048000+00:00,LONG,29910.001,29940.001,target,30.0,59.26,2026,2026-06,2026-06-14
2026-06-15 22:00:00+00:00,2026-06-15 22:11:52.865000+00:00,LONG,30535.914,30505.414,stop,-30.5,-61.74,2026,2026-06,2026-06-15
2026-06-16 22:00:00+00:00,2026-06-16 22:10:46.839000+00:00,LONG,30008.192,30038.192,target,30.0,59.26,2026,2026-06,2026-06-16
